id,index,viv.x,powiat,name,oname,rid,pow,grcode,code,geom,town,viv.y,jg_geom
mikolajow_lat_pod,103900,pod,latyczewski,mikolajow,Mikołajów,22952,lat,pod_lat,mikolajow_pod_lat,"[2988682.5499437917, 6372851.634495328]","Mikolayuv, Ukraine",Tarnopol,"{'lat': '50.35', 'long': '24.983333333333'}"
minkowce_kac_pod,104000,pod,kamieniecki,minkowce,Mińkowce,2352,kam,pod_kam,minkowce_pod_kam,"[3018260.3958349144, 6249518.114931829]",,,
minkowce_kac_pod,104100,pod,kamieniecki,minkowiec,Mińkowce,2352,kam,pod_kam,minkowiec_pod_kam,"[3018260.3958349144, 6249518.114931829]",,,
konstantynow_nowy_lat_pod,104200,pod,latyczewski,nowy_konstantynow,Konstantynów Nowy,10139,lat,pod_lat,nowy_konstantynow_pod_lat,"[3089070.3091242206, 6357647.980076971]",,,
okopy_kac_pod,104300,pod,kamieniecki,okop,Okopy Świętej Trójcy,2353,kam,pod_kam,okop_pod_kam,"[2942394.0993823437, 6196478.947977046]",,,
olchowiec_lat_pod,104400,pod,latyczewski,olchowiec,Olchowiec,24582,lat,pod_lat,olchowiec_pod_lat,"[3046078.9177525123, 6222104.088109501]",,,
orynin_kac_pod,104500,pod,kamieniecki,orynin,Orynin,2354,kam,pod_kam,orynin_pod_kam,"[2940082.768164835, 6232548.900664646]","Orynyn, Ukraine",Ukraine SSR,"{'lat': '48.766666666667', 'long': '26.4'}"
ozarzynce_lat_pod,104600,pod,latyczewski,ozarzynce,Ozarzyńce,22955,lat,pod_lat,ozarzynce_pod_lat,"[3093403.5801002444, 6196970.795946515]",,,
pikow_lat_pod_bra_brac,104700,brac,braclawski,pikow,Pików,23276,bra,brac_bra,pikow_brac_bra,"[3145649.590946821, 6372048.826748988]","Novyy Pikov, Ukraine",Ukraine SSR,"{'lat': '49.566666666667', 'long': '28.266666666667'}"
pobuzany_kac_pod,104800,pod,czerwonogrodzki,pobuzniany,Probużna,2355,cze,pod_cze,pobuzniany_pod_cze,"[2892686.126139519, 6279616.535856324]",,,
proskurow_lat_pod,104900,pod,latyczewski,ploskirow,Proskurów,22956,lat,pod_lat,ploskirow_pod_lat,"[3003413.3989785668, 6346395.511622138]",,,
satanow_kac_pod,105000,pod,kamieniecki,satanow,Satanów,2356,kam,pod_kam,satanow_pod_kam,"[2922919.830831149, 6318447.217683303]","Sataniv, Ukraine",Ukraine SSR,"{'lat': '49.25', 'long': '26.266666666667'}"
sawince_kac_pod,105100,pod,latyczewski,sawince,Sawińce,2357,lat,pod_lat,sawince_pod_lat,"[2983338.47722673, 6288693.648525376]",,,
sidorow_kac_pod,105200,pod,czerwonogrodzki,sidorow,Sidorów,2358,cze,pod_cze,sidorow_pod_cze,"[2911550.1992079667, 6276716.892319551]",,,
skala_kac_pod,105300,pod,czerwonogrodzki,skala,Skała,2359,cze,pod_cze,skala_pod_cze,"[2916044.335064024, 6248589.746195515]","Skala-Podilska, Ukraine",Tarnopol,"{'lat': '48.85', 'long': '26.2'}"
smotrycz_kac_pod,105400,pod,kamieniecki,smotrycz,Smotrycz,2360,kam,pod_kam,smotrycz_pod_kam,"[2954640.419113184, 6266168.285681335]","Smotrych, Ukraine",Ukraine SSR,"{'lat': '48.95', 'long': '26.55'}"
sniekow_lat_pod,105500,pod,latyczewski,snidkow,Snitków,22957,lat,pod_lat,snidkow_pod_lat,"[3077269.0052659707, 6242625.664764664]",,,
snitowka_lat_pod,105600,pod,latyczewski,snitowka,Snitówka,22960,lat,pod_lat,snitowka_pod_lat,"[3061669.7420858154, 6331628.575865915]","Snitivka, Ukraine",Ukraine SSR,"{'lat': '49.333333333333', 'long': '27.533333333333'}"
sniekow_lat_pod,105700,pod,latyczewski,snydkow,Snitków,22957,lat,pod_lat,snydkow_pod_lat,"[3077269.0052659707, 6242625.664764664]",,,
_kac_pod,105800,pod,kamieniecki,sokolec,Sokolec,2361,kam,pod_kam,sokolec_pod_kam,"[3014245.689375629, 6230386.240346975]",,,
solobkowce_kac_pod,105900,pod,latyczewski,solobkowiec,Sołodkowce,2362,lat,pod_lat,solobkowiec_pod_lat,"[2996887.67256041, 6288842.53492614]",,,
sieniawa_stara_lat_pod,106000,pod,latyczewski,stara_sieniawa,Sieniawa Stara,22958,lat,pod_lat,stara_sieniawa_pod_lat,"[3073174.903527717, 6376930.943007765]",,,
studenica_kac_pod,106100,pod,kamieniecki,studenica,Studzienica,2363,kam,pod_kam,studenica_pod_kam,"[2995245.0281036524, 6201762.418158762]",,,
szarawka_lat_pod,106200,pod,latyczewski,szarawka,Szarawka,2364,lat,pod_lat,szarawka_pod_lat,"[3003413.3989785668, 6311249.800437837]",,,
szarogrod_lat_pod,106300,pod,latyczewski,szarogrod,Szarogród,22959,lat,pod_lat,szarogrod_pod_lat,"[3127149.838716987, 6230684.366410132]","Sharhorod, Ukraine",Ukraine SSR,"{'lat': '48.75', 'long': '28.083333333333'}"
szatawa,106400,pod,kamieniecki,szatawa,Szatawa,24580,kam,pod_kam,szatawa_pod_kam,"[2972964.4567394727, 6235598.891673097]","Shatava, Ukraine",Ukraine SSR,"{'lat': '48.766666666667', 'long': '26.716666666667'}"
tluste_kac_pod,106500,pod,czerwonogrodzki,tluste,Tłuste,2366,cze,pod_cze,tluste_pod_cze,"[2865018.346570298, 6249760.455230872]",,,
ulanow_lat_pod,106600,pod,latyczewski,ulanowiec,Ułanów,22961,lat,pod_lat,ulanowiec_pod_lat,"[3131140.7427306487, 6392085.957444244]",,,
ulaszkowce_kac_pod,106800,pod,czerwonogrodzki,ulaszkowiec,Ułaszkowce,2367,cze,pod_cze,ulaszkowiec_pod_cze,"[2875251.948866542, 6258813.130127662]",,,
wierzbowiec_lat_pod,106900,pod,latyczewski,wierzbowiec,Wierzbowiec,22962,lat,pod_lat,wierzbowiec_pod_lat,"[3053483.7633998473, 6226947.081655775]",,,
wonkowce_lat_pod,107000,pod,latyczewski,wonkowce,Wońkowce,22963,lat,pod_lat,wonkowce_pod_lat,"[3030533.2526726928, 6279956.490774709]",,,
zaleszczyki_kac_pod,107100,pod,czerwonogrodzki,zaleszcze,Zaleszczyki,2369,cze,pod_cze,zaleszcze_pod_cze,"[2864875.219246553, 6213213.679654817]",,,
zamiechow_lat_pod,107200,pod,latyczewski,zamiechow,Zamiechów,22964,lat,pod_lat,zamiechow_pod_lat,"[3046439.0899469266, 6250131.048589833]","Zamikhiv, Ukraine",Ukraine SSR,"{'lat': '48.866666666667', 'long': '27.366666666667'}"
zbryz_kac_pod,107300,pod,kamieniecki,zbrzyszcze,Zbrzyż,2370,kam,pod_kam,zbrzyszcze_pod_kam,"[2917833.2417539004, 6260187.428211777]",,,
zinkow_lat_pod,107400,pod,latyczewski,zinkow,Zińków,22965,lat,pod_lat,zinkow_pod_lat,"[3013836.9382996312, 6290611.405291854]",,,
luczyniec_lat_pod,107500,pod,latyczewski,luczyniec,Łuczyniec,22950,lat,pod_lat,luczyniec_pod_lat,"[3097342.537362162, 6226335.821579259]",,,
zwaniec_kac_pod,107600,pod,kamieniecki,zwaniec,Żwaniec,2371,kam,pod_kam,zwaniec_pod_kam,"[2950033.561370711, 6197354.142958135]",,,
babice_bachow_and_skopow,110100,rus,przemyski,babice_bachow_and_skopow,babice_bachow_and_skopow,,prz,rus_prz,babice_bachow_and_skopow_rus_prz,,,,
balice,110200,rus,przemyski,balicz,Balice,3342,prz,rus_prz,balicz_rus_prz,"[2563106.4806224247, 6405441.890964536]",,,
bircza_prz_rus,110300,rus,przemyski,bircza,Bircza,1934,prz,rus_prz,bircza_rus_prz,"[2502461.3488880503, 6391512.870223576]","Bircza, Poland",Lwów,"{'lat': '49.683333333333', 'long': '22.466666666667'}"
bobrka_lwo_rus,110400,rus,lwowski,bybel,Bóbrka,1951,lwo,rus_lwo,bybel_rus_lwo,"[2706013.222036614, 6384420.706958323]",,,
chodnowice,110500,rus,przemyski,chodnowicz,Chodnowice,3438,prz,rus_prz,chodnowicz_rus_prz,"[2554638.3411718635, 6397233.382619694]",,,
chyrow_prz_rus,110600,rus,przemyski,chyrow,Chyrów,1940,prz,rus_prz,chyrow_rus_prz,"[2543785.730627431, 6366247.90540434]","Khyriv, Ukraine",Lwów,"{'lat': '49.533333333333', 'long': '22.85'}"
czarna,110700,rus,przemyski,czarna,Czarna,3451,prz,rus_prz,czarna_rus_prz,"[2523951.620551993, 6330573.787606512]",,,
czupnowicz,110800,rus,przemyski,czupnowicz,czupnowicz,,prz,rus_prz,czupnowicz_rus_prz,,,,
dobromil_prz_rus,110900,rus,przemyski,dobromil,Dobromil,1942,prz,rus_prz,dobromil_rus_prz,"[2536082.8630554234, 6372387.761517025]","Dobromil, Ukraine",Lwów,"{'lat': '49.566666666667', 'long': '22.783333333333'}"
dubiecko_san_rus,111000,rus,przemyski,dubiecko,Dubiecko,1952,prz,rus_prz,dubiecko_rus_prz,"[2493145.2693117354, 6415250.247636277]","Dubiecko, Poland",Lwów,"{'lat': '49.816666666667', 'long': '22.383333333333'}"
dydnia,111100,rus,sanocki,dydnia,Dydnia,2757,san,rus_san,dydnia_rus_san,"[2467766.41567845, 6391210.874024361]",,,
dynow_san_rus,111200,rus,przemyski,dynow,Dynów,1954,prz,rus_prz,dynow_rus_prz,"[2475601.497953764, 6414390.506400627]","Dynów, Poland",Lwów,"{'lat': '49.816666666667', 'long': '22.233333333333'}"
felsztyn_kac_pod,111300,pod,kamieniecki,felsztyn,Felsztyn,9644,kam,pod_kam,felsztyn_pod_kam,"[2973667.5558230635, 6330969.054518209]","Skelevka, Ukraine",Lwów,"{'lat': '49.533333333333', 'long': '22.966666666667'}"
fredropol_kac_pod,111400,"",przemyski,fredropol,fredropol,1956,prz,_prz,fredropol__prz,,,,
husakow_prz_rus,111600,rus,przemyski,husakow,Husaków,1964,prz,rus_prz,husakow_rus_prz,"[2559014.8214184637, 6397233.382619694]","Husakiv, Ukraine",Lwów,"{'lat': '49.716666666667', 'long': '23'}"
_prz_rus,111700,rus,przemyski,husow,Hussów,2785,prz,rus_prz,husow_rus_prz,"[2481699.4495998644, 6442257.591363088]",,,
_prz_rus,111800,rus,przemyski,iskan,Iskań,3610,prz,rus_prz,iskan_rus_prz,"[2497744.121992942, 6408890.257438715]",,,
_san_rus,111900,rus,sanocki,izdebki,Izdebki,2788,san,rus_san,izdebki_rus_san,"[2461123.62851675, 6404080.508961803]",,,
jaroslaw_prz_rus,112000,rus,przemyski,jaroslaw,Jarosław,1969,prz,rus_prz,jaroslaw_rus_prz,"[2528660.9310851367, 6447922.677674539]","Jarosław, Poland",Lwów,"{'lat': '50.016666666667', 'long': '22.683333333333'}"
jawornik,112100,rus,sanocki,jawornik,Jawornik,5929,san,rus_san,jawornik_rus_san,"[2456461.5554635595, 6338884.42937478]",,,
"",112200,rus,przemyski,jawornik_ruski,Jawornik Ruski_villages,3636,prz,rus_prz,jawornik_ruski_rus_prz,"[2483606.908202563, 6399445.157853684]",,,
klucz_niklowiecki_villages,112300,rus,przemyski,klucz_niklowiecki,klucz_niklowiecki_villages,,prz,rus_prz,klucz_niklowiecki_rus_prz,,,,
Krakowiec_prz_rus,112400,rus,przemyski,krakowiec,Krakowiec,1979,prz,rus_prz,krakowiec_rus_prz,"[2577816.4333648705, 6438941.425291948]","Krakovets, Ukraine",Lwów,"{'lat': '49.966666666667', 'long': '23.166666666667'}"
krasiczyn_prz_rus,112500,rus,przemyski,krasiczyn,Krasiczyn,1981,prz,rus_prz,krasiczyn_rus_prz,"[2522492.9760738295, 6406709.14460614]","Krasiczyn, Poland",Lwów,"{'lat': '49.766666666667', 'long': '22.666666666667'}"
krukienice_prz_rus,112600,rus,przemyski,krukienice,Krukienice,2832,prz,rus_prz,krukienice_rus_prz,"[2577816.4333648705, 6391465.772679004]",,,
krzeszów_prz_rus,112700,rus,przemyski,krzeszow,Krzeszów,1989,prz,rus_prz,krzeszow_rus_prz,"[2487671.629550968, 6515523.138400654]","Krzeszów, Poland",Lublin,"{'lat': '50.4', 'long': '22.35'}"
lezajsk_prz_rus,112900,rus,przemyski,lezajsk,Leżajsk,1998,prz,rus_prz,lezajsk_rus_prz,"[2497143.2984015495, 6489372.941475844]","Leżajsk, Poland",Lwów,"{'lat': '50.266666666667', 'long': '22.416666666667'}"
lubomierz_prz_rus,113000,rus,przemyski,lubomierz,lubomierz,2007,prz,rus_prz,lubomierz_rus_prz,,,,
Manasterz_prz_rus,113100,rus,przemyski,manasterz,Manasterz,2868,prz,rus_prz,manasterz_rus_prz,"[2489704.85984867, 6437169.953850415]",,,
Medyka_prz_rus,113200,rus,przemyski,medyka,Medyka,2873,prz,rus_prz,medyka_rus_prz,"[2553301.92418133, 6412583.862520099]",,,
mosciska_prz_rus,113300,rus,przemyski,mosciska,Mościska,2012,prz,rus_prz,mosciska_rus_prz,"[2575987.216449755, 6410439.03154261]","Mostyska, Ukraine",Lwów,"{'lat': '49.8', 'long': '23.15'}"
nowe_miasto_prz_rus,113400,rus,przemyski,nowomiasto,Nowe Miasto,2015,prz,rus_prz,nowomiasto_rus_prz,"[2545338.1672010627, 6380134.202011437]",,,
Nowosiółki_prz_rus,113500,rus,przemyski,nowosiolki,Nowosiółki,22393,prz,rus_prz,nowosiolki_rus_prz,"[2675272.825529319, 6383848.693398758]",,,
kanczuga_prz_rus,113600,rus,przemyski,polski_kanczuga,Kańczuga,1976,prz,rus_prz,polski_kanczuga_rus_prz,"[2493622.401036383, 6442775.1523079295]",,,
pruchnik_prz_rus,113700,rus,przemyski,pruchnik,Pruchnik,2018,prz,rus_prz,pruchnik_rus_prz,"[2506056.3359929095, 6430104.15477912]","Pruchnik, Poland",Lwów,"{'lat': '49.916666666667', 'long': '22.516666666667'}"
przeworsk_prz_rus,113800,rus,przemyski,przeworsk,Przeworsk,2022,prz,rus_prz,przeworsk_rus_prz,"[2504213.793961001, 6457076.354653335]","Przeworsk, Poland",Lwów,"{'lat': '50.066666666667', 'long': '22.5'}"
Radymno_prz_rus,113900,rus,przemyski,radymno,Radymno,2934,prz,rus_prz,radymno_rus_prz,"[2540101.4356555976, 6438176.660632385]","Radymno, Poland",Lwów,"{'lat': '49.95', 'long': '22.833333333333'}"
rybotycze_prz_rus,114000,rus,przemyski,rybotycze,Rybotycze,2028,prz,rus_prz,rybotycze_rus_prz,"[2520727.8512527267, 6386836.300453643]","Rybotycze, Poland",Lwów,"{'lat': '49.65', 'long': '22.65'}"
SądowaWisznia_lwo_rus,114100,rus,lwowski,sadowa,Sądowa Wisznia,24072,lwo,rus_lwo,sadowa_rus_lwo,"[2602568.22403312, 6408320.790957506]",,,
stary_sambor_prz_rus,114200,rus,przemyski,sambor,Sambor,2037,prz,rus_prz,sambor_rus_prz,"[2581679.391149245, 6362172.414936501]","Sambir, Ukraine",Lwów,"{'lat': '49.516666666667', 'long': '23.2'}"
Sośnica_prz_rus,114400,rus,przemyski,sosnica,Sośnica,4156,prz,rus_prz,sosnica_rus_prz,"[2546447.2263362403, 6428529.049083193]",,,
stanislawczyk_lwo_rus,114500,rus,lwowski,stanislawczyk,Stanisławczyk,2672,lwo,rus_lwo,stanislawczyk_rus_lwo,"[2774136.7025012774, 6474569.969184772]",,,
stara_sol_prz_rus,114600,rus,przemyski,starosol,Stara Sól,2051,prz,rus_prz,starosol_rus_prz,"[2556353.7003290257, 6359196.6480384255]",,,
stary_sambor_prz_rus,114700,rus,przemyski,stary_sambor,Stary Sambor,2052,prz,rus_prz,stary_sambor_rus_prz,"[2561325.884435739, 6348489.40736381]",,,
"",114800,in,lipnowski,szumin,Sumin,13358,lip,in_lip,szumin_in_lip,"[2126168.543268826, 6964897.964442075]",,,
TarnawaGórna_san_rus,114900,rus,sanocki,tarnawa,Tarnawa Górna,4228,san,rus_san,tarnawa_rus_san,"[2477229.7851382843, 6353557.799467637]",,,
turka_prz_rus,115000,rus,przemyski,turka_w_gorach,Turka,2065,prz,rus_prz,turka_w_gorach_rus_prz,"[2562333.3418329502, 6300038.449046538]",,,
Twierdza_prz_rus,115100,rus,przemyski,twierza,Twierdza,4279,prz,rus_prz,twierza_rus_prz,"[2585436.4519873844, 6411270.024013341]",,,
ustrzyki_prz_rus,115200,rus,przemyski,ustrzyki,Ustrzyki Dolne,2075,prz,rus_prz,ustrzyki_rus_prz,"[2515705.196600629, 6349196.506359573]",,,
Walawa_prz_rus,115300,rus,przemyski,walawa,Walawa,4314,prz,rus_prz,walawa_rus_prz,"[2547014.985914158, 6422359.72044198]",,,
wielkie_oczy_blb_bel,115400,bel,belski,wielkie_oczy,Wielkie Oczy,2089,bel,bel_bel,wielkie_oczy_bel_bel,"[2578086.653662725, 6448613.191521832]",,,
Wietlin_prz_rus,115500,rus,przemyski,wietlin,Wietlin,4327,prz,rus_prz,wietlin_rus_prz,"[2539865.868942037, 6446734.62671438]",,,
wiszenki_prz_rus,115600,"",przemyski,wisznia,wisznia,2076,prz,_prz,wisznia__prz,,,,
wyszatyce_prz_rus,115700,rus,przemyski,wyszatyce,Wyszatyce,3029,prz,rus_prz,wyszatyce_rus_prz,"[2547351.625810291, 6419023.333509898]",,,
niżankowice_prz_rus,115800,rus,przemyski,suburb_of_nizankowicy,Niżankowice,2893,prz,rus_prz,suburb_of_nizankowicy_rus_prz,"[2538730.695066069, 6390127.238952837]",,,
przemysl_prz_rus,115900,rus,przemyski,suburb_of_przemysl,Przemyśl,2019,prz,rus_prz,suburb_of_przemysl_rus_prz,"[2534974.150612664, 6408841.243308483]",,,
lancut_prz_rus,116000,rus,przemyski,lancut,Łańcut,2004,prz,rus_prz,lancut_rus_prz,"[2475033.019971631, 6459217.62835093]","Łańcut, Poland",Lwów,"{'lat': '50.066666666667', 'long': '22.233333333333'}"
"",116100,rus,przemyski,zulin,Żulin_villages,3651,prz,rus_prz,zulin_rus_prz,"[2646664.8266324755, 6304132.982837421]",,,
berszada_bra_brac,120101,brac,braclawski,berszada,Berszada,18322,bra,brac_bra,berszada_brac_bra,"[3285112.152377043, 6167851.342987904]","Bershad, Ukraine",Ukraine SSR,"{'lat': '48.366666666667', 'long': '29.516666666667'}"
_zhy_kiv,120102,kij,zytomierski,borszczejowka,Barszczówka,19925,zyt,kij_zyt,borszczejowka_kij_zyt,"[3336260.8433299204, 6715450.729577795]",,,
bosówka_kiv_kiv,120103,kij,kijowski,bosowka,Bosówka,18911,kij,kij_kij,bosowka_kij_kij,"[3410073.4389690943, 6313000.783662164]",,,
braclaw_bra_brac,120104,brac,braclawski,braclaw,Bracław,18420,bra,brac_bra,braclaw_brac_bra,"[3219926.226354873, 6244760.377295674]","Bratslav, Ukraine",Ukraine SSR,"{'lat': '48.833333333333', 'long': '28.95'}"
_bra_brac,120105,brac,braclawski,brailow,Brahiłów,18441,bra,brac_bra,brailow_brac_bra,"[3133596.2027930506, 6295075.670425932]",,,
cekinowka_bra_brac,120106,brac,braclawski,cekinowka,Cekinówka,18464,bra,brac_bra,cekinowka_brac_bra,"[3153185.610736931, 6131295.352161107]","Ceikiniai, Lithuania",Wilno,"{'lat': '55.266666666667', 'long': '26.266666666667'}"
"",120107,kij,"",chaszejowka,chaszejowka,,"",kij_,chaszejowka_kij_,,,,
"",120109,rus,chelmski,chwaszczow,Chaszczów,3424,che,rus_che,chwaszczow_rus_che,"[2537104.9957852424, 6319492.921307064]",,,
czeczelnik_bra_brac,120110,brac,braclawski,czekielnik,Czeczelnik,18678,bra,brac_bra,czekielnik_brac_bra,"[3266999.477060086, 6142725.226600203]",,,
czerniowce_bra,120111,pod,kamieniecki,czerniejowce,Czerniejowce,9598,kam,pod_kam,czerniejowce_pod_kam,"[3129832.211897067, 6197204.623127012]","Chernyatyn, Ukraine",Stanisławów,"{'lat': '48.666666666667', 'long': '25.45'}"
daszow_bra_brac,120112,brac,braclawski,daszow,Daszów,22989,bra,brac_bra,daszow_brac_bra,"[3274227.6667500804, 6276264.939341517]","Dashiv, Ukraine",Ukraine SSR,"{'lat': '49', 'long': '29.45'}"
dziunkow_bra_brac,120113,brac,braclawski,dziunkow,Dziuńków,23004,bra,brac_bra,dziunkow_brac_bra,"[3277361.392696576, 6352232.336851555]",,,
"",120114,pod,kamieniecki,dωwinogrodka,Dźwinogród,9880,kam,pod_kam,dωwinogrodka_pod_kam,"[2924262.1249610195, 6197635.123720627]",,,
gologory_lwo_rus,120115,rus,lwowski,gologorz,Gołogóry,3535,lwo,rus_lwo,gologorz_rus_lwo,"[2750385.568417082, 6403413.298270774]",,,
granow_bra_brac,120116,brac,braclawski,granow,Granów,23114,bra,brac_bra,granow_brac_bra,"[3291224.2485572314, 6250460.35909597]","Hraniv, Ukraine",Ukraine SSR,"{'lat': '48.866666666667', 'long': '29.566666666667'}"
hajsyn_bra_brac,120117,brac,braclawski,hajsan,Hajsyn,23157,bra,brac_bra,hajsan_brac_bra,"[3271666.0536547634, 6242577.391150965]",,,
ilince_bra_brac,120118,brac,braclawski,ilince,Ilińce,23265,bra,brac_bra,ilince_brac_bra,"[3253347.1073279227, 6293019.784823154]",,,
jahorlik_bra_brac,120119,brac,braclawski,jahorlik,Jahorłyk,22996,bra,brac_bra,jahorlik_brac_bra,"[3244530.5161033613, 6001119.149231687]",,,
Bałta_bra_brac,120122,brac,braclawski,jozefgrod,Bałta,18206,bra,brac_bra,jozefgrod_brac_bra,"[3298428.885981665, 6095292.986612973]",,,
kalnik_bra_brac,120123,brac,braclawski,kalnik,Kalnik,18007,bra,brac_bra,kalnik_brac_bra,"[3271450.463712814, 6279715.92114734]","Kalnik, Ukraine",Subcarpathia,"{'lat': '48.516666666667', 'long': '22.6'}"
kochanowka_bra_brac,120125,brac,braclawski,kochanowka,Kochanówka,23221,bra,brac_bra,kochanowka_brac_bra,"[3199663.836441979, 6322334.847649853]","Kokhanovo, Belarus",Belarus SSR,"{'lat': '54.466666666667', 'long': '29.983333333333'}"
Kalityna_bra_brac,120127,brac,braclawski,kolatynka,Kalityna,18006,bra,brac_bra,kolatynka_brac_bra,"[3144761.522599568, 6211297.406884158]",,,
krasne_bra_brac,120128,brac,braclawski,krasne,Krasne,23229,bra,brac_bra,krasne_brac_bra,"[3162141.469364252, 6259651.892267669]",,,
krute_bra_brac,120129,brac,braclawski,kruty,Krute,23263,bra,brac_bra,kruty_brac_bra,"[3251707.3962549437, 6097176.855775356]",,,
kublicz_bra_brac,120130,brac,braclawski,kublicz,kublicz,19936,bra,brac_bra,kublicz_brac_bra,,,,
kuźmicze_zhy_kiv,120131,kij,zytomierski,kuzminka,Kuźmicze,23345,zyt,kij_zyt,kuzminka_kij_zyt,"[3229224.1003509723, 6737171.415127554]",,,
kuznica,120132,podl,"",kuznica,kuznica,,"",podl_,kuznica_podl_,,"Kuźnica, Poland",Białystok,"{'lat': '53.516666666667', 'long': '23.65'}"
_bra_brac,120133,brac,braclawski,komajgrod,Komargród,23264,bra,brac_bra,komajgrod_brac_bra,"[3185217.9693299397, 6195982.666095097]",,,
lipowiec_bra_brac,120134,brac,braclawski,lipowiec,Lipowiec,23266,bra,brac_bra,lipowiec_brac_bra,"[3234972.214972353, 6311927.772984574]",,,
_hal_rus,120136,rus,halicki,markowka,Markówka,22439,hal,rus_hal,markowka_rus_hal,"[2765904.1587881413, 6191251.7861446105]",,,
miastkowka_bra_brac,120137,brac,braclawski,miastkowka,Miastkówka,23269,bra,brac_bra,miastkowka_brac_bra,"[3194694.0683398577, 6168741.379637082]",,,
monasterzyska_bra_brac,120138,brac,braclawski,monasterzyska,Monasterzyska,23271,bra,brac_bra,monasterzyska_brac_bra,"[3318728.681368082, 6273563.367267379]","Monastyryska, Ukraine",Tarnopol,"{'lat': '49.083333333333', 'long': '25.166666666667'}"
morachwa_bra_brac,120139,brac,braclawski,murachwa,Morachwa,23272,bra,brac_bra,murachwa_brac_bra,"[3141655.806308454, 6237498.255770516]",,,
peczara_bra_brac,120142,brac,braclawski,pieczara,Peczara,23275,bra,brac_bra,pieczara_brac_bra,"[3196251.60892717, 6248854.903265653]",,,
przyluka_bra_brac,120143,brac,braclawski,przyluka,Przyłuka,23278,bra,brac_bra,przyluka_brac_bra,"[3198006.495533295, 6341009.082482021]","Nova Pryluka, Ukraine",Ukraine SSR,"{'lat': '49.383333333333', 'long': '28.716666666667'}"
rozdziałowice,120146,rus,lwowski,roznialowka,Rozdziałowice,4086,lwo,rus_lwo,roznialowka_rus_lwo,"[2602486.758236317, 6386398.061685905]",,,
sawran_bra_brac,120147,brac,braclawski,sawran,Sawrań,23281,bra,brac_bra,sawran_brac_bra,"[3349176.449192476, 6130567.628435214]","Savran, Ukraine",Ukraine SSR,"{'lat': '48.133333333333', 'long': '30.083333333333'}"
"",120148,bel,belski,salasze,Sałasze,24234,bel,bel_bel,salasze_bel_bel,"[2653767.7465893873, 6498067.9905733755]",,,
sieliszcze_zhy_kiv,120149,kij,zytomierski,sieliszcza,Sieliszcze,19625,zyt,kij_zyt,sieliszcza_kij_zyt,"[3465919.8781116623, 6329408.213238726]",,,
sokolowka_bra_brac,120150,brac,braclawski,sokolowka,Sokołówka,23283,bra,brac_bra,sokolowka_brac_bra,"[3355699.813366223, 6277923.846436532]",,,
strzyzawka_bra_brac,120151,brac,braclawski,strzyzawka,Strzyżawka,23284,bra,brac_bra,strzyzawka_brac_bra,"[3169078.3640643526, 6326171.728314006]",,,
szopkowice,120152,"","",szopkowice,szopkowice,19938,"",_,szopkowice__,,,,
teplik_bra_brac,120153,brac,braclawski,teplic,Teplik,23285,bra,brac_bra,teplic_brac_bra,"[3310976.7544809845, 6218176.559381315]",,,
terłówka_bra_brac,120154,brac,braclawski,terlowka,Terłówka,18560,bra,brac_bra,terlowka_brac_bra,"[3325048.654155534, 6184584.693287484]","Terlytsia, Ukraine",Ukraine SSR,"{'lat': '48.933333333333', 'long': '29.7'}"
tomaszpol_bra_brac,120155,brac,braclawski,tomaszpol,Tomaszpol,23287,bra,brac_bra,tomaszpol_brac_bra,"[3175302.687577316, 6198206.244674549]",,,
trostianiec_bra_brac,120156,brac,braclawski,trostianiec,Trościaniec,23288,bra,brac_bra,trostianiec_brac_bra,"[3255011.347560048, 6193054.054077671]",,,
tulczyn_bra_brac,120157,brac,braclawski,tulczyn,Tulczyn,23289,bra,brac_bra,tulczyn_brac_bra,"[3212527.908414969, 6218037.090608123]",,,
turya_zhy_kiv,120158,kij,zytomierski,turia,Turya,19783,zyt,kij_zyt,turia_kij_zyt,"[3521502.5757090156, 6253558.345664695]",,,
tywrow_bra_brac,120159,brac,braclawski,tywrow,Tywrów,23290,bra,brac_bra,tywrow_brac_bra,"[3175331.059137836, 6275904.407024046]","Tyvriv, Ukraine",Ukraine SSR,"{'lat': '49.016666666667', 'long': '28.5'}"
uman_bra_brac,120160,kij,braclawski,uman,Urmań,23200,bra,kij_bra,uman_kij_bra,"[3362929.5721127023, 6232459.589533879]",,,
uladowka_lat_pod,120161,pod,latyczewski,uladowka,Uładówka,23291,lat,pod_lat,uladowka_pod_lat,"[3143377.0327337184, 6357185.824570592]",,,
winnica_bra_brac,120162,brac,braclawski,winnica,Winnica,23292,bra,brac_bra,winnica_brac_bra,"[3166517.019069158, 6312111.708236068]",,,
woroszylowka_bra_brac,120164,brac,braclawski,woroszylowka,Woroszyłówka,23293,bra,brac_bra,woroszylowka_brac_bra,"[3154840.299376533, 6281217.076753666]","Voroshylivka, Ukraine",Ukraine SSR,"{'lat': '49.05', 'long': '28.333333333333'}"
zadyby_wlo_wol,120165,wol,wlodzimierski,zadykowicz,Zadyby,12802,wlo,wol_wlo,zadykowicz_wol_wlo,"[2743039.584562519, 6644609.690506666]",,,
zorniszcze_bra_brac,120167,brac,braclawski,zorniszcza,Żorniszcze,23295,bra,brac_bra,zorniszcza_brac_bra,"[3237553.8114380357, 6284411.792540129]",,,
