table,index,year,value,villages,near,is_sum
604,lcz_sbt,1734,300,0,0,0
604,lcz_sbt,1735,300,0,0,0
604,lcz_sbt,1736,300,0,0,0
604,lcz_sbt,1737,300,0,0,0
604,lcz_sbt,1738,300,0,0,0
604,lcz_sbt,1739,100,0,0,0
604,lcz_sbt,1741,100,0,0,0
604,lcz_sbt,1742,100,0,0,0
604,lcz_sbt,1743,100,0,0,0
604,lcz_sbt,1745,100,0,0,0
604,lcz_sbt,1746,100,0,0,0
604,lcz_sbt,1747,100,0,0,0
604,lcz_sbt,1748,105,0,0,0
604,lcz_sbt,1749,100,0,0,0
604,lcz_sbt,1751,120,0,0,0
604,lcz_sbt,1752,120,0,0,0
604,lcz_sbt,1753,120,0,0,0
604,lcz_sbt,1754,150,0,0,0
604,lcz_sbt,1755,190,0,0,0
604,lcz_sbt,1760,100,0,0,0
604,lcz_sbt,1761,200,0,0,0
604,lcz_sbt,1762,150,0,0,0
604,lcz_sbt,1763,150,0,0,0
604,lcz_sbt,1764,150,0,0,0
604,lcz_strykw,1717,420,0,0,0
604,lcz_strykw,1718,420,0,0,0
604,lcz_strykw,1719,180,0,0,0
604,lcz_strykw,1720,150,0,0,0
604,lcz_strykw,1721,150,0,0,0
604,lcz_strykw,1724,150,0,0,0
604,lcz_strykw,1726,900,0,0,0
604,lcz_strykw,1727,300,0,0,0
604,lcz_strykw,1729,300,0,0,0
604,lcz_strykw,1731,300,0,0,0
604,lcz_strykw,1732,300,0,0,0
604,lcz_strykw,1733,600,0,0,0
604,lcz_strykw,1734,425,0,0,0
604,lcz_strykw,1735,425,0,0,0
604,lcz_strykw,1736,450,0,0,0
604,lcz_strykw,1737,450,0,0,0
604,lcz_strykw,1738,450,0,0,0
604,lcz_strykw,1742,350,0,0,0
604,lcz_strykw,1754,450,0,0,0
604,lcz_strykw,1755,500,0,0,0
604,lcz_strykw,1758,550,0,0,0
604,lcz_strykw,1760,600,0,0,0
604,lcz_strykw,1761,990,0,0,0
604,lcz_strykw,1762,900,0,0,0
604,lcz_strykw,1763,900,0,0,0
604,lcz_jzd,1758,200,0,0,0
604,lcz_jzd,1760,224,0,0,0
604,lcz_jzd,1762,220,0,0,0
604,lcz_jzd,1763,220,0,0,0
604,lcz_ttls,1717,1818,0,0,1
604,lcz_ttls,1718,1818,0,0,1
604,lcz_ttls,1719,1120,0,0,1
604,lcz_ttls,1720,2199,0,0,1
604,lcz_ttls,1721,2268,0,0,1
604,lcz_ttls,1722,550,0,0,1
604,lcz_ttls,1723,370,0,0,1
604,lcz_ttls,1724,1020,0,0,1
604,lcz_ttls,1725,897,0,0,1
604,lcz_ttls,1726,1560,0,0,1
604,lcz_ttls,1727,1584,0,0,1
604,lcz_ttls,1728,330,0,0,1
604,lcz_ttls,1729,1880,0,0,1
604,lcz_ttls,1731,1980,0,0,1
604,lcz_ttls,1732,1480,0,0,1
604,lcz_ttls,1733,2030,0,0,1
604,lcz_ttls,1734,2505,0,0,1
604,lcz_ttls,1735,2505,0,0,1
604,lcz_ttls,1736,1530,0,0,1
604,lcz_ttls,1737,1530,0,0,1
604,lcz_ttls,1738,1400,0,0,1
604,lcz_ttls,1739,700,0,0,1
604,lcz_ttls,1741,750,0,0,1
604,lcz_ttls,1742,1100,0,0,1
604,lcz_ttls,1743,550,0,0,1
604,lcz_ttls,1744,550,0,0,1
604,lcz_ttls,1745,550,0,0,1
604,lcz_ttls,1746,550,0,0,1
604,lcz_ttls,1747,350,0,0,1
604,lcz_ttls,1748,565,0,0,1
604,lcz_ttls,1749,560,0,0,1
604,lcz_ttls,1751,585,0,0,1
604,lcz_ttls,1752,520,0,0,1
604,lcz_ttls,1753,1320,0,0,1
604,lcz_ttls,1754,765,0,0,1
604,lcz_ttls,1755,1860,0,0,1
604,lcz_ttls,1757,1260,0,0,1
604,lcz_ttls,1758,1342,0,0,1
604,lcz_ttls,1760,1424,0,0,1
604,lcz_ttls,1761,2040,0,0,1
604,lcz_ttls,1762,2870,0,0,1
604,lcz_ttls,1763,2720,0,0,1
604,lcz_ttls,1764,2150,0,0,1
604,lcz_jzd,1720,393,0,0,0
604,lcz_jzd,1726,390,0,0,0
604,lcz_jzd,1727,394,0,0,0
604,lcz_jzd,1731,390,0,0,0
604,lcz_jzd,1732,390,0,0,0
604,lcz_jzd,1733,250,0,0,0
604,lcz_jzd,1734,250,0,0,0
604,lcz_jzd,1735,250,0,0,0
604,lcz_jzd,1736,250,0,0,0
604,lcz_jzd,1737,250,0,0,0
604,lcz_jzd,1738,200,0,0,0
604,lcz_jzd,1739,150,0,0,0
604,lcz_jzd,1741,150,0,0,0
604,lcz_jzd,1742,150,0,0,0
604,lcz_jzd,1743,150,0,0,0
604,lcz_jzd,1744,150,0,0,0
604,lcz_jzd,1745,150,0,0,0
604,lcz_jzd,1746,150,0,0,0
604,lcz_jzd,1747,150,0,0,0
604,lcz_jzd,1748,155,0,0,0
604,lcz_jzd,1749,155,0,0,0
604,lcz_jzd,1751,165,0,0,0
604,lcz_jzd,1754,165,0,0,0
604,lcz_jzd,1755,200,0,0,0
605,swr_brznn,1721,120,0,0,0
605,swr_brznn,1725,580,0,0,0
605,swr_brznn,1726,100,0,0,0
605,swr_brznn,1728,80,0,0,0
605,swr_brznn,1729,80,0,0,0
605,swr_brznn,1731,80,0,0,0
605,swr_brznn,1738,150,0,0,0
605,swr_blszkw,1726,600,0,0,0
605,maz_cchnw,1717,600,0,0,0
605,maz_cchnw,1718,399,0,0,0
605,maz_cchnw,1719,400,0,0,0
605,maz_cchnw,1720,399,0,0,0
605,maz_cchnw,1721,600,0,0,0
605,maz_cchnw,1722,498,0,0,0
605,maz_cchnw,1723,600,0,0,0
605,maz_cchnw,1724,400,0,0,0
605,maz_cchnw,1726,348,0,0,0
605,maz_cchnw,1727,600,0,0,0
605,maz_cchnw,1729,600,0,0,0
605,maz_cchnw,1731,600,0,0,0
605,maz_cchnw,1732,600,0,0,0
605,maz_cchnw,1733,600,0,0,0
605,maz_cchnw,1734,600,0,0,0
605,maz_cchnw,1735,600,0,0,0
605,maz_cchnw,1736,600,0,0,0
605,maz_cchnw,1737,600,0,0,0
605,maz_cchnw,1738,600,0,0,0
605,maz_cchnw,1739,400,0,0,0
605,maz_cchnw,1741,500,0,0,0
605,maz_cchnw,1742,500,0,0,0
605,maz_cchnw,1743,500,0,0,0
605,maz_cchnw,1744,500,0,0,0
605,maz_cchnw,1745,500,0,0,0
605,maz_cchnw,1746,500,0,0,0
605,maz_cchnw,1747,400,0,0,0
605,maz_cchnw,1748,400,0,0,0
605,maz_cchnw,1749,500,0,0,0
605,maz_cchnw,1751,300,0,0,0
605,maz_cchnw,1752,350,0,0,0
605,maz_cchnw,1753,400,0,0,0
605,maz_cchnw,1754,400,0,0,0
605,maz_cchnw,1755,475,0,0,0
605,maz_cchnw,1757,500,0,0,0
605,maz_cchnw,1758,600,0,0,0
605,maz_cchnw,1760,600,0,0,0
605,maz_cchnw,1762,550,0,0,0
605,maz_cchnw,1764,600,0,0,0
605,swr_dbr,1717,600,0,0,0
605,swr_dbr,1718,600,0,0,0
605,swr_dbr,1719,798,0,0,0
605,swr_dbr,1720,900,0,0,0
605,swr_dbr,1721,900,0,0,0
605,swr_dbr,1724,300,0,0,0
605,swr_dbr,1727,360,0,0,0
605,swr_dbr,1729,200,0,0,0
605,swr_dbr,1731,450,0,0,0
605,swr_dbr,1732,350,0,0,0
605,swr_dbr,1734,300,0,0,0
605,swr_dbr,1735,300,0,0,0
605,swr_dbr,1737,300,0,0,0
605,swr_dbr,1741,312,0,0,0
605,swr_dbr,1744,250,0,0,0
605,swr_dbr,1748,250,0,0,0
605,swr_dbr,1749,250,0,0,0
605,swr_dbr,1757,100,0,0,0
605,swr_dbr,1758,170,0,0,0
605,swr_dbr,1760,185,0,0,0
605,swr_dbr,1762,100,0,0,0
605,swr_dbr,1764,106,0,0,0
605,swr_grbw,1725,50,0,0,0
605,swr_grbw,1728,100,0,0,0
605,swr_grbw,1731,50,0,0,0
605,swr_grbw,1732,50,0,0,0
605,swr_grbw,1761,100,0,0,0
605,swr_grbw,1762,100,0,0,0
605,swr_grbw,1763,100,0,0,0
605,swr_grbw,1764,100,0,0,0
605,swr_kpn,1717,699,0,0,0
605,swr_kpn,1718,699,0,0,0
605,swr_kpn,1720,798,0,0,0
605,swr_kpn,1721,600,0,0,0
605,swr_kpn,1723,500,0,0,0
605,swr_kpn,1724,600,0,0,0
605,swr_kpn,1729,900,0,0,0
605,swr_kpn,1731,970,0,0,0
605,swr_kpn,1732,800,0,0,0
605,swr_kpn,1733,380,0,0,0
605,swr_kpn,1734,600,0,0,0
605,swr_kpn,1735,600,0,0,0
605,swr_kpn,1736,600,0,0,0
605,swr_kpn,1737,600,0,0,0
605,swr_kpn,1738,200,0,0,0
605,swr_kpn,1743,800,0,0,0
605,swr_kpn,1745,700,0,0,0
605,swr_kpn,1747,755,0,0,0
605,swr_kpn,1761,1100,0,0,0
605,swr_kpn,1763,1650,0,0,0
605,maz_mkw,1717,800,0,0,0
605,maz_mkw,1718,800,0,0,0
605,maz_mkw,1719,700,0,0,0
605,maz_mkw,1720,900,0,0,0
605,maz_mkw,1721,798,0,0,0
605,maz_mkw,1723,800,0,0,0
605,maz_mkw,1724,800,0,0,0
605,maz_mkw,1725,800,0,0,0
605,maz_mkw,1726,889,0,0,0
605,maz_mkw,1727,400,0,0,0
605,maz_mkw,1728,400,0,0,0
605,maz_mkw,1729,600,0,0,0
605,maz_mkw,1731,717,0,0,0
605,maz_mkw,1732,840,0,0,0
605,maz_mkw,1733,600,0,0,0
605,maz_mkw,1734,600,0,0,0
605,maz_mkw,1735,600,0,0,0
605,maz_mkw,1736,600,0,0,0
605,maz_mkw,1737,600,0,0,0
605,maz_mkw,1738,600,0,0,0
605,maz_mkw,1739,600,0,0,0
605,maz_mkw,1741,800,0,0,0
605,maz_mkw,1742,800,0,0,0
605,maz_mkw,1743,950,0,0,0
605,maz_mkw,1744,800,0,0,0
605,maz_mkw,1745,800,0,0,0
605,maz_mkw,1746,700,0,0,0
605,maz_mkw,1747,800,0,0,0
605,maz_mkw,1748,900,0,0,0
605,maz_mkw,1749,1200,0,0,0
605,maz_mkw,1755,1100,0,0,0
605,maz_mkw,1760,600,0,0,0
605,maz_mkw,1761,1100,0,0,0
605,maz_mkw,1762,1100,0,0,0
605,maz_mkw,1763,1100,0,0,0
605,maz_mkw,1764,1100,0,0,0
605,maz_nslsk,1717,600,0,0,0
605,maz_nslsk,1718,600,0,0,0
605,maz_nslsk,1719,798,0,0,0
605,maz_nslsk,1720,848,0,0,0
605,maz_nslsk,1721,798,0,0,0
605,maz_nslsk,1722,798,0,0,0
605,maz_nslsk,1723,600,0,0,0
605,maz_nslsk,1724,600,0,0,0
605,maz_nslsk,1725,300,0,0,0
605,maz_nslsk,1726,600,0,0,0
605,maz_nslsk,1727,200,0,0,0
605,maz_nslsk,1728,600,0,0,0
605,maz_nslsk,1731,200,0,0,0
605,maz_nslsk,1732,400,0,0,0
605,maz_nslsk,1733,450,0,0,0
605,maz_nslsk,1734,350,0,0,0
605,maz_nslsk,1735,350,0,0,0
605,maz_nslsk,1736,350,0,0,0
605,maz_nslsk,1737,350,0,0,0
605,maz_nslsk,1738,350,0,0,0
605,maz_nslsk,1741,150,0,0,0
605,maz_nslsk,1742,150,0,0,0
605,maz_nslsk,1743,200,0,0,0
605,maz_nslsk,1744,200,0,0,0
605,maz_nslsk,1745,210,0,0,0
605,maz_nslsk,1746,200,0,0,0
605,maz_nslsk,1763,700,0,0,0
605,maz_nslsk,1764,700,0,0,0
605,swr_ptrkw,1724,450,0,0,0
605,swr_ptrkw,1726,420,0,0,0
605,swr_ptrkw,1727,200,0,0,0
605,swr_ptrkw,1728,900,0,0,0
605,swr_ptrkw,1731,600,0,0,0
605,swr_ptrkw,1733,450,0,0,0
605,swr_ptrkw,1734,450,0,0,0
605,swr_ptrkw,1735,450,0,0,0
605,swr_ptrkw,1738,450,0,0,0
605,swr_ptrkw,1744,450,0,0,0
605,swr_ptrkw,1745,450,0,0,0
605,swr_ptrkw,1747,350,0,0,0
605,swr_ptrkw,1751,250,0,0,0
605,swr_ptrkw,1754,310,0,0,0
605,swr_ptrkw,1755,400,0,0,0
605,swr_ptrkw,1757,410,0,0,0
605,swr_ptrkw,1758,400,0,0,0
605,swr_ptrkw,1760,410,0,0,0
605,maz_rzn,1729,450,0,0,0
605,maz_rzn,1733,150,0,0,0
605,maz_rzn,1734,150,0,0,0
605,maz_rzn,1735,150,0,0,0
605,swr_tszyn,1717,120,0,0,0
605,swr_tszyn,1718,120,0,0,0
605,swr_tszyn,1719,198,0,0,0
605,swr_tszyn,1720,198,0,0,0
605,swr_tszyn,1721,198,0,0,0
605,swr_tszyn,1722,120,0,0,0
605,swr_tszyn,1723,120,0,0,0
605,swr_tszyn,1724,120,0,0,0
605,swr_tszyn,1725,150,0,0,0
605,swr_tszyn,1727,150,0,0,0
605,swr_tszyn,1729,150,0,0,0
605,swr_tszyn,1731,150,0,0,0
605,swr_tszyn,1732,150,0,0,0
605,swr_tszyn,1733,200,0,0,0
605,swr_tszyn,1734,200,0,0,0
605,swr_tszyn,1735,100,0,0,0
605,swr_tszyn,1736,100,0,0,0
605,swr_tszyn,1737,200,0,0,0
605,swr_tszyn,1738,150,0,0,0
605,swr_tszyn,1739,75,0,0,0
605,swr_tszyn,1741,75,0,0,0
605,swr_tszyn,1742,50,0,0,0
605,swr_tszyn,1743,50,0,0,0
605,swr_tszyn,1744,50,0,0,0
605,swr_tszyn,1745,50,0,0,0
605,swr_tszyn,1746,70,0,0,0
605,swr_tszyn,1747,75,0,0,0
605,swr_tszyn,1748,80,0,0,0
605,swr_tszyn,1749,85,0,0,0
605,swr_tszyn,1751,100,0,0,0
605,swr_tszyn,1753,100,0,0,0
605,swr_tszyn,1754,120,0,0,0
605,swr_tszyn,1755,150,0,0,0
605,swr_tszyn,1758,170,0,0,0
605,swr_tszyn,1760,170,0,0,0
605,swr_tszyn,1761,100,0,0,0
605,swr_tszyn,1762,100,0,0,0
605,swr_tszyn,1764,130,0,0,0
605,swr_wrszw,1725,100,0,0,0
605,swr_wrszw,1729,200,0,0,0
605,swr_wrszw,1731,200,0,0,0
605,swr_wrszw,1732,200,0,0,0
605,swr_wrszw,1734,150,0,0,0
605,swr_wrszw,1735,150,0,0,0
605,swr_wrszw,1736,150,0,0,0
605,swr_wrszw,1737,150,0,0,0
605,swr_wrszw,1741,150,0,0,0
605,swr_wrszw,1742,150,0,0,0
605,swr_wrszw,1743,110,0,0,0
605,swr_wrszw,1744,100,0,0,0
605,swr_wrszw,1746,100,0,0,0
605,swr_wrszw,1747,100,0,0,0
605,swr_wrszw,1748,100,0,0,0
605,swr_wrszw,1749,110,0,0,0
605,swr_wrszw,1753,100,0,0,0
605,swr_wrszw,1755,160,0,0,0
605,swr_wrszw,1757,160,0,0,0
605,swr_wrszw,1760,170,0,0,0
605,swr_wrszw,1762,200,0,0,0
605,swr_wrszw,1763,200,0,0,0
605,swr_wrszw,1764,200,0,0,0
605,maz_wyszgrd,1717,798,0,0,0
605,maz_wyszgrd,1718,798,0,0,0
605,maz_wyszgrd,1719,180,0,0,0
605,maz_wyszgrd,1721,1398,0,0,0
605,maz_wyszgrd,1725,1998,0,0,0
605,maz_wyszgrd,1727,1080,0,0,0
605,maz_wyszgrd,1728,1100,0,0,0
605,maz_wyszgrd,1729,1300,0,0,0
605,maz_wyszgrd,1731,1300,0,0,0
605,maz_wyszgrd,1732,1300,0,0,0
605,maz_wyszgrd,1733,1200,0,0,0
605,maz_wyszgrd,1734,1212,0,0,0
605,maz_wyszgrd,1735,1200,0,0,0
605,maz_wyszgrd,1736,1200,0,0,0
605,maz_wyszgrd,1737,1200,0,0,0
605,maz_wyszgrd,1738,1200,0,0,0
605,maz_wyszgrd,1739,900,0,0,0
605,maz_wyszgrd,1741,900,0,0,0
605,maz_wyszgrd,1742,900,0,0,0
605,maz_wyszgrd,1743,1100,0,0,0
605,maz_wyszgrd,1744,940,0,0,0
605,maz_wyszgrd,1745,920,0,0,0
605,maz_wyszgrd,1746,950,0,0,0
605,maz_wyszgrd,1747,1000,0,0,0
605,maz_wyszgrd,1748,909,0,0,0
605,maz_wyszgrd,1749,1000,0,0,0
605,maz_wyszgrd,1754,1200,0,0,0
605,maz_wyszgrd,1755,1400,0,0,0
605,maz_wyszgrd,1762,1800,0,0,0
605,maz_wyszgrd,1763,1800,0,0,0
605,maz_wyszgrd,1764,1800,0,0,0
605,swr_zlczw,1718,399,0,0,0
605,swr_zlczw,1720,150,0,0,0
605,swr_zlczw,1721,180,0,0,0
605,swr_zlczw,1724,300,0,0,0
605,swr_zlczw,1729,250,0,0,0
605,swr_zlczw,1731,200,0,0,0
605,swr_zlczw,1732,200,0,0,0
605,swr_zlczw,1733,250,0,0,0
605,swr_zlczw,1734,250,0,0,0
605,swr_zlczw,1735,250,0,0,0
605,swr_zlczw,1736,250,0,0,0
605,swr_zlczw,1737,250,0,0,0
605,swr_zlczw,1738,200,0,0,0
605,swr_zlczw,1739,100,0,0,0
605,swr_zlczw,1741,200,0,0,0
605,swr_zlczw,1743,200,0,0,0
605,swr_zlczw,1751,100,0,0,0
605,swr_zlczw,1760,100,0,0,0
605,swr_zlczw,1761,180,0,0,0
605,swr_zlczw,1762,100,0,0,0
605,swr_zlczw,1763,100,0,0,0
605,swr_zlczw,1764,100,0,0,0
605,NA_ttls_blszkw,1717,1419,0,0,1
605,NA_ttls_blszkw,1718,1818,0,0,1
605,NA_ttls_blszkw,1719,1746,0,0,1
605,NA_ttls_blszkw,1720,4188,0,0,1
605,NA_ttls_blszkw,1721,5121,0,0,1
605,NA_ttls_blszkw,1722,990,0,0,1
605,NA_ttls_blszkw,1723,1220,0,0,1
605,NA_ttls_blszkw,1724,2520,0,0,1
605,NA_ttls_blszkw,1725,880,0,0,1
605,NA_ttls_blszkw,1726,1510,0,0,1
605,NA_ttls_blszkw,1727,2320,0,0,1
605,NA_ttls_blszkw,1728,1380,0,0,1
605,NA_ttls_blszkw,1729,2830,0,0,1
605,NA_ttls_blszkw,1731,3600,0,0,1
605,NA_ttls_blszkw,1732,2650,0,0,1
605,NA_ttls_blszkw,1733,2080,0,0,1
605,NA_ttls_blszkw,1734,1950,0,0,1
605,NA_ttls_blszkw,1735,1850,0,0,1
605,NA_ttls_blszkw,1736,2900,0,0,1
605,NA_ttls_blszkw,1737,1600,0,0,1
605,NA_ttls_blszkw,1738,3400,0,0,1
605,NA_ttls_blszkw,1739,425,0,0,1
605,NA_ttls_blszkw,1741,1037,0,0,1
605,NA_ttls_blszkw,1742,500,0,0,1
605,NA_ttls_blszkw,1743,2060,0,0,1
605,NA_ttls_blszkw,1744,1150,0,0,1
605,NA_ttls_blszkw,1745,1400,0,0,1
605,NA_ttls_blszkw,1746,506,0,0,1
605,NA_ttls_blszkw,1747,1620,0,0,1
605,NA_ttls_blszkw,1748,800,0,0,1
605,NA_ttls_blszkw,1749,755,0,0,1
605,NA_ttls_blszkw,1751,450,0,0,1
605,NA_ttls_blszkw,1752,550,0,0,1
605,NA_ttls_blszkw,1753,455,0,0,1
605,NA_ttls_blszkw,1754,680,0,0,1
605,NA_ttls_blszkw,1755,1010,0,0,1
605,NA_ttls_blszkw,1757,1230,0,0,1
605,NA_ttls_blszkw,1758,1240,0,0,1
605,NA_ttls_blszkw,1760,3015,0,0,1
605,NA_ttls_blszkw,1761,1480,0,0,1
605,NA_ttls_blszkw,1762,2700,0,0,1
605,NA_ttls_blszkw,1763,3150,0,0,1
605,NA_ttls_blszkw,1764,2936,0,0,1
605,NA_ttls_cchnw,1717,2798,0,0,1
605,NA_ttls_cchnw,1718,2597,0,0,1
605,NA_ttls_cchnw,1719,2078,0,0,1
605,NA_ttls_cchnw,1720,2147,0,0,1
605,NA_ttls_cchnw,1721,3594,0,0,1
605,NA_ttls_cchnw,1722,1296,0,0,1
605,NA_ttls_cchnw,1723,2000,0,0,1
605,NA_ttls_cchnw,1724,1800,0,0,1
605,NA_ttls_cchnw,1725,3098,0,0,1
605,NA_ttls_cchnw,1726,1837,0,0,1
605,NA_ttls_cchnw,1727,2280,0,0,1
605,NA_ttls_cchnw,1728,2100,0,0,1
605,NA_ttls_cchnw,1729,2950,0,0,1
605,NA_ttls_cchnw,1731,2817,0,0,1
605,NA_ttls_cchnw,1732,3140,0,0,1
605,NA_ttls_cchnw,1733,3000,0,0,1
605,NA_ttls_cchnw,1734,2912,0,0,1
605,NA_ttls_cchnw,1735,2900,0,0,1
605,NA_ttls_cchnw,1736,2750,0,0,1
605,NA_ttls_cchnw,1737,2750,0,0,1
605,NA_ttls_cchnw,1738,2750,0,0,1
605,NA_ttls_cchnw,1739,1900,0,0,1
605,NA_ttls_cchnw,1741,2350,0,0,1
605,NA_ttls_cchnw,1742,2350,0,0,1
605,NA_ttls_cchnw,1743,2750,0,0,1
605,NA_ttls_cchnw,1744,2440,0,0,1
605,NA_ttls_cchnw,1745,2430,0,0,1
605,NA_ttls_cchnw,1746,2300,0,0,1
605,NA_ttls_cchnw,1747,2200,0,0,1
605,NA_ttls_cchnw,1748,2209,0,0,1
605,NA_ttls_cchnw,1749,2700,0,0,1
605,NA_ttls_cchnw,1751,300,0,0,1
605,NA_ttls_cchnw,1752,350,0,0,1
605,NA_ttls_cchnw,1753,400,0,0,1
605,NA_ttls_cchnw,1754,1600,0,0,1
605,NA_ttls_cchnw,1755,1975,0,0,1
605,NA_ttls_cchnw,1757,500,0,0,1
605,NA_ttls_cchnw,1758,600,0,0,1
605,NA_ttls_cchnw,1760,1200,0,0,1
605,NA_ttls_cchnw,1761,1100,0,0,1
605,NA_ttls_cchnw,1762,3450,0,0,1
605,NA_ttls_cchnw,1763,3600,0,0,1
605,NA_ttls_cchnw,1764,4200,0,0,1
605,swr_wrt,1719,150,0,0,0
605,swr_wrt,1721,99,0,0,0
605,swr_wrt,1722,120,0,0,0
605,swr_wrt,1723,100,0,0,0
605,swr_wrt,1724,150,0,0,0
605,swr_wrt,1726,390,0,0,0
605,swr_wrt,1727,110,0,0,0
605,swr_wrt,1728,100,0,0,0
605,swr_wrt,1729,150,0,0,0
605,swr_wrt,1731,150,0,0,0
605,swr_wrt,1732,150,0,0,0
605,swr_wrt,1733,200,0,0,0
605,swr_wrt,1736,300,0,0,0
605,swr_wrt,1737,100,0,0,0
605,swr_wrt,1738,300,0,0,0
605,swr_wrt,1739,250,0,0,0
605,swr_wrt,1741,300,0,0,0
605,swr_wrt,1742,300,0,0,0
605,swr_wrt,1743,300,0,0,0
605,swr_wrt,1744,300,0,0,0
605,swr_wrt,1745,200,0,0,0
605,swr_wrt,1746,300,0,0,0
605,swr_wrt,1747,300,0,0,0
605,swr_wrt,1748,370,0,0,0
605,swr_wrt,1749,310,0,0,0
605,swr_wrt,1752,250,0,0,0
605,swr_wrt,1753,255,0,0,0
605,swr_wrt,1754,250,0,0,0
605,swr_wrt,1755,300,0,0,0
605,swr_wrt,1757,310,0,0,0
605,swr_wrt,1760,220,0,0,0
605,swr_wrt,1762,300,0,0,0
605,swr_wrt,1763,300,0,0,0
605,swr_wdw,1728,200,0,0,0
605,swr_wdw,1738,200,0,0,0
605,swr_wdw,1763,400,0,0,0
605,swr_lsk,1720,1350,0,0,0
605,swr_lsk,1721,2274,0,0,0
605,swr_lsk,1723,500,0,0,0
605,swr_lsk,1727,1200,0,0,0
605,swr_lsk,1729,400,0,0,0
605,swr_lsk,1736,1500,0,0,0
605,swr_lsk,1738,1750,0,0,0
605,swr_lsk,1760,1260,0,0,0
605,swr_lsk,1762,1800,0,0,0
605,swr_lsk,1764,1800,0,0,0
605,swr_ltmrsk,1719,600,0,0,0
605,swr_ltmrsk,1720,792,0,0,0
605,swr_ltmrsk,1721,750,0,0,0
605,swr_ltmrsk,1722,750,0,0,0
605,swr_ltmrsk,1724,600,0,0,0
605,swr_ltmrsk,1727,300,0,0,0
605,swr_ltmrsk,1729,500,0,0,0
605,swr_ltmrsk,1731,750,0,0,0
605,swr_ltmrsk,1732,750,0,0,0
605,swr_ltmrsk,1733,600,0,0,0
605,swr_ltmrsk,1743,600,0,0,0
605,swr_ltmrsk,1752,300,0,0,0
605,swr_ltmrsk,1757,250,0,0,0
605,swr_ltmrsk,1758,500,0,0,0
605,swr_ltmrsk,1760,500,0,0,0
605,swr_ltmrsk,1763,400,0,0,0
605,swr_ltmrsk,1764,500,0,0,0
606,plc_bzn,1721,120,0,0,0
606,plc_bzn,1725,580,0,0,0
606,plc_bzn,1726,100,0,0,0
606,plc_bzn,1728,80,0,0,0
606,plc_bzn,1729,80,0,0,0
606,plc_bzn,1731,80,0,0,0
606,plc_bzn,1738,150,0,0,0
606,plc_drbn,1717,600,0,0,0
606,plc_drbn,1718,600,0,0,0
606,plc_drbn,1721,999,0,0,0
606,plc_drbn,1725,999,0,0,0
606,plc_drbn,1727,600,0,0,0
606,plc_drbn,1728,700,0,0,0
606,plc_drbn,1729,900,0,0,0
606,plc_drbn,1731,700,0,0,0
606,plc_drbn,1732,700,0,0,0
606,plc_drbn,1733,700,0,0,0
606,plc_drbn,1734,800,0,0,0
606,plc_drbn,1735,800,0,0,0
606,plc_drbn,1736,700,0,0,0
606,plc_drbn,1737,700,0,0,0
606,plc_drbn,1738,800,0,0,0
606,plc_drbn,1739,350,0,0,0
606,plc_drbn,1741,800,0,0,0
606,plc_drbn,1742,800,0,0,0
606,plc_drbn,1743,800,0,0,0
606,plc_drbn,1744,800,0,0,0
606,plc_drbn,1745,805,0,0,0
606,plc_drbn,1746,830,0,0,0
606,plc_drbn,1747,830,0,0,0
606,plc_drbn,1748,830,0,0,0
606,plc_drbn,1749,730,0,0,0
606,plc_drbn,1752,600,0,0,0
606,plc_drbn,1753,800,0,0,0
606,plc_drbn,1755,900,0,0,0
606,plc_drbn,1757,1020,0,0,0
606,plc_drbn,1758,650,0,0,0
606,plc_drbn,1762,1200,0,0,0
606,plc_drbn,1763,1200,0,0,0
606,plc_drbn,1764,1200,0,0,0
606,plc_mlw,1719,498,0,0,0
606,plc_mlw,1720,498,0,0,0
606,plc_mlw,1721,498,0,0,0
606,plc_mlw,1722,399,0,0,0
606,plc_mlw,1723,500,0,0,0
606,plc_mlw,1724,500,0,0,0
606,plc_mlw,1725,400,0,0,0
606,plc_mlw,1727,540,0,0,0
606,plc_mlw,1728,540,0,0,0
606,plc_mlw,1729,600,0,0,0
606,plc_mlw,1731,600,0,0,0
606,plc_mlw,1732,600,0,0,0
606,plc_mlw,1733,600,0,0,0
606,plc_mlw,1734,600,0,0,0
606,plc_mlw,1735,600,0,0,0
606,plc_mlw,1736,600,0,0,0
606,plc_mlw,1737,600,0,0,0
606,plc_mlw,1738,600,0,0,0
606,plc_mlw,1739,600,0,0,0
606,plc_mlw,1741,600,0,0,0
606,plc_mlw,1742,600,0,0,0
606,plc_mlw,1743,600,0,0,0
606,plc_mlw,1744,600,0,0,0
606,plc_mlw,1745,600,0,0,0
606,plc_mlw,1755,400,0,0,0
606,plc_mlw,1757,420,0,0,0
606,plc_mlw,1758,430,0,0,0
606,plc_mlw,1760,440,0,0,0
606,plc_mlw,1761,600,0,0,0
606,plc_mlw,1762,400,0,0,0
606,plc_mlw,1763,400,0,0,0
606,plc_plck,1717,600,0,0,0
606,plc_plck,1718,600,0,0,0
606,plc_plck,1719,900,0,0,0
606,plc_plck,1720,600,0,0,0
606,plc_plck,1721,498,0,0,0
606,plc_plck,1722,498,0,0,0
606,plc_plck,1723,400,0,0,0
606,plc_plck,1724,300,0,0,0
606,plc_plck,1725,600,0,0,0
606,plc_plck,1727,800,0,0,0
606,plc_plck,1729,560,0,0,0
