id,name_16c,year,livestock_horses,livestock_sheep
Kwieciszewo_gzn_kls,Kwieciszewo,1577,,""
Powidz_gzn_kls,Powidz,1577,,""
Rogowo_gzn_kls,Rogowo,1577,,""
Grzybowo_gzn_gzn_kls,Grzybowo,1577,,""
Jendrzeiewo_gzn_kls,Jelenia Głowa,1577,,""
Wuithostwo_gzn_kls,Wójtostwo,1577,,""
Bojenice_gzn_kls,Bojenice,1577,,""
Cielmowo_gzn_kls,Cielmowo,1577,,""
Chlebowo_gzn_kls,Chlebowo,1577,,""
Czechy_klc_gzn_kls,Czechy,1577,,""
Kamioneczek_gzn_kls,Kamioneczek,1577,,""
Kakulino_gzn_kls,Kakulino,1577,,""
Karczewo_gzn_kls,Karczewo,1577,,""
Czeluscino_gzn_kls,Czeluścino,1577,,""
Dobiejewo_gzn_kls,Dobiejewo,1577,,""
Dobieszewice_gzn_kls,Dobieszewice,1577,,""
Drachowo_gzn_kls,Drachowo,1577,,""
Gurowo_gzn_kls,Gurowo,1577,,""
Gulczewo_mrn_gzn_kls,Gulczewo,1577,,""
Grzybowo_gbw_gzn_kls,Grzybowo,1577,,""
Grzybowo_Rabiezyc_gzn_kls,Grzybowo Rabieżyce,1577,,""
Grzybowo_Krczonowicz_gzn_kls,Grzybowo Krzczonowice,1577,,""
Grzybowo_Kleparz_gzn_kls,Grzybowo Kleparz,1577,,""
Grzybowo_Wodki_gzn_kls,Grzybowo Wódki,1577,,""
Goczalkowo_gzn_kls,Goczałkowo,1577,,""
Jastrzembowo_gzn_kls,Jastrzębowo,1577,,""
Linowiec_gzn_kls,Linowiec,1577,,""
Lubowice_maior_gzn_kls,Łubowice,1577,,""
Jelitowo_gzn_kls,Jelitowo,1577,,""
Jankowo_jnk_gzn_kls,Jankowo,1577,,""
Malachowo_Wierzbieczicz_gzn_kls,Małachowo Wierzbięcice,1577,,""
Mogilno_gzn_kls,Mogilno,1579,,""
Malachowo_Szambrowicz_gzn_kls,Małachowo Samborowice,1577,,""
Malachowo_zlich_Miesicz_gzn_kls,Małachowo Złych Mięsic,1577,,""
Mieroslawicze_gzn_kls,Mirosławice,1577,,""
Mikolajewice_Gorne_gzn_kls,Mokołajewice Górne,1577,,""
Modliszewo_minor_gzn_kls,Modliszewo Małe,1577,,""
Mielno_mdl_gzn_kls,Mielno,1577,,""
Nieswiastowice_gzn_kls,Nieświastowice,1577,,""
Prziborowo_gzn_kls,Przyborowo,1577,,""
Pomorzani_gzn_kls,Pomorzany,1577,,""
Plaskowo_gzn_kls,Pląskowo,1577,,""
Ruchocino_gzn_kls,Ruchocino,1577,,""
Rekoiadi_skk_gzn_kls,Rękojady,1577,,""
Sarnowo_gzn_kls,Sarnowo,1577,,""
Strzezewo_Smikowe_gzn_kls,Strzyżewo Smykowe,1577,,""
Slowikowo_gzn_kls,Słowikowo,1577,,""
Szyszyno_gzn_kls,Szyszyno,1577,,""
Skrzetuszewo_gzn_kls,Skrzetuszewo,1577,,""
Swiniary_gzn_kls,Świniary,1577,,""
Witakowice_gzn_kls,Witakowice,1577,,""
Wierzeicza_gzn_kls,Wierzejce,1577,,""
Wygrozowo_gzn_kls,Wygrozowo,1577,,""
Jaroszewo_gzn_kls,Jaroszewo,1577,,""
Jemiolowice_gzn_kls,Jemiołowice,1577,,""
Gemielno_minor_gzn_kls,Jemielno Małe,1577,,""
Wieliatowo_gzn_kls,Wielatowo,1579,,""
Zolcze_stare_gzn_kls,Żółcze Stare,1577,,""
Zbierkowo_gzn_kls,Zbierkowo,1577,,""
Wysoka_gzn_kls,Wysoka,1577,,""
Rekawczyno_gzn_kls,Rękawczyno,1577,,""
Charbowo_gzn_kls,Charbowo,1577,,""
Swiniary_gzn_kls,Świniary,1577,,""
Dobrosolowo_gzn_kls,Dobrosołowo,1577,,""
Glinka_Xieza_gzn_kls,Glinka Księża,1577,,""
Kinno_gzn_kls,Kinno,1577,,""
Glinno_gzn_kls,Glinno,1577,,""
Opieczyce_gzn_kls,Opieczyce,1577,,""
Czerniew_gzn_kls,Czerniewo,1579,,""
Powidz_gzn_kls,Powidz,1579,,""
Miescisko_gzn_kls,Mieścisko,1579,,""
Lopienno_gzn_kls,Łopienno,1579,,""
Kiszkowo_gzn_kls,Kiszkowo,1579,,""
Skoki_gzn_kls,Skoki,1579,,""
Gassawa_gzn_kls,Gąsawa,1579,,""
Janowiec_gzn_kls,Janowiec,1579,,""
Wilczyno_gzn_kls,Wilczyno,1579,,""
Orchowo_gzn_kls,Orchowo,1579,,""
Orchowo_gzn_kls,Orchowo,1579,,""
Kwieciszewo_gzn_kls,Kwieciszewo,1579,,""
Rogowo_gzn_kls,Rogowo,1579,,""
Pobiedziska_gzn_kls,Pobiedziska,1579,,""
Raszewo_gzn_kls,Raszewo,1579,,""
Gnesna_gzn_kls,Gniezno,1579,,""
Wrzesnia_gzn_kls,Września,1579,,""
Niedzwiad_gzn_kls,Niedźwiad,1579,,""
Siemianowo_gzn_kls,Siemianowo,1579,,""
Osno_gzn_kls,Ośno,1579,,""
Napruszewo_gzn_kls,Napruszewo,1579,,""
Mierzewo_gzn_kls,Mierzewo,1579,,""
Wierzeicza_gzn_kls,Wierzejce,1579,,""
Stare_Gulczewo_gzn_kls,Stare,1579,,""
Krasny_Dab_gzn_kls,Krasny Dąb,1579,,""
Gulczewo_mrn_gzn_kls,Gulczewo,1579,,""
Wiatrowo_gzn_kls,Wiatrowo,1579,,""
Parlino_gzn_kls,Parlino,1579,,""
Glembokie_gzn_kls,Głębokie,1579,,""
Przysieka_skl_gzn_kls,Przysieka,1579,,""
Jastrzembowo_gzn_kls,Jastrzębowo,1579,,""
Skorki_gzn_kls,Skórki,1579,,""
Kownaty_gzn_kls,Kownaty,1579,,""
Zydowo_gzn_kls,Żydowo,1579,,""
Popowo_gzn_kls,Popowo,1579,,""
Nieswiastowice_gzn_kls,Nieświastowice,1579,,""
Nieswiastowice_gzn_kls,Nieświastowice,1579,,""
Budziejewo_gzn_kls,Budziejewo,1579,,""
Budziejewo_gzn_kls,Budziejewo,1579,,""
Koszewo_gzn_kls,Koszewo,1579,,""
Charzewo_gzn_kls,Charzewo,1579,,""
Jaroszewo_gzn_kls,Jaroszewo,1579,,""
Jaroszewo_gzn_kls,Jaroszewo,1579,,""
Plaskowo_gzn_kls,Pląskowo,1579,,""
Mieroslawicze_gzn_kls,Mirosławice,1579,,""
Plaskowo_gzn_kls,Pląskowo,1579,,""
Podlesie_Wysokie_gzn_kls,Wysokie Podlesie,1579,,""
Podlesie_Wysokie_gzn_kls,Wysokie Podlesie,1579,,""
Podlesie_Wysokie_gzn_kls,Wysokie Podlesie,1579,,""
Losiniec_gzn_kls,Łosiniec,1579,,""
Losiniec_gzn_kls,Łosiniec,1579,,""
Przedmiejska_Wies_gzn_kls,Przedmiejska Wieś,1579,,""
Przedmiejska_Wies_gzn_kls,Przedmiejska Wieś,1579,,""
Wilkowo_gzn_kls,Wilkowo,1579,,""
Bielawy_pks_gzn_kls,Bielawy,1579,,""
Jankowo_pks_gzn_kls,Jankowo,1579,,""
Mikolajkowo_gzn_kls,Mikołajkowo,1579,,""
Krotoszyno_gzn_kls,Krotoszyno,1579,,""
Sadlogoszcz_gzn_kls,Sadłogoszcz,1579,,""
Piekcino_gzn_kls,Piekcino,1579,,""
Mielno_pks_gzn_kls,Mielno,1579,,""
Palendzie_major_gzn_kls,Palędzie Wielkie,1579,,""
Palendzie_minor_gzn_kls,Palędzie Małe,1579,,""
Powidz_gzn_kls,Powidz,1579,,""
Polanowo_spirituale_gzn_kls,Polanowo,1579,,""
Przebrodzino_gzn_kls,Przebrodzino,1579,,""
Wielatkowo_gzn_kls,Wielatkowo,1579,,""
Ruchocino_gzn_kls,Ruchocino,1579,,""
Ruchocino_minor_gzn_kls,Ruchocino Małe,1579,,""
Wiekowo_gzn_kls,Wiekowo,1579,,""
Wiekowko_gzn_kls,Wiekówko,1579,,""
Parlino_minor_spirituale_gzn_kls,Parlino Małe,1579,,""
Parlino_minor_spirituale_gzn_kls,Parlino Małe,1579,,""
Berlinko_spirituale_gzn_kls,Berlinko,1579,,""
Mierucino_gzn_kls,Mierucino,1579,,""
Sandowo_gzn_kls,Sędowo,1579,,""
Dambrowa_prl_gzn_kls,Dąbrowa,1579,,""
Kwieciszewo_gzn_kls,Kwieciszewo,1579,,""
Czarnotuly_gzn_kls,Czarnotul,1579,,""
Czarnotuly_gzn_kls,Czarnotul,1579,,""
Kunowo_gzn_kls,Kunowo,1579,,""
Kunowo_gzn_kls,Kunowo,1579,,""
Marcinkowo_gzn_kls,Marcinkowo,1579,,""
Glogowiec_gzn_kls,Głogowiec,1579,,""
Gozdinino_gzn_kls,Gozdynino,1579,,""
Gorzeszewo_spirituale_gzn_kls,Gorzeszewo,1579,,""
Gora_kwc_gzn_kls,Góra,1579,,""
Marliewo_gzn_kls,Marlewo,1579,,""
Sierniki_gzn_kls,Sierniki,1579,,""
Sierniki_gzn_kls,Sierniki,1579,,""
Rogowo_gzn_kls,Rogowo,1579,,""
Rekawczyno_gzn_kls,Rękawczyno,1579,,""
Rekawczyno_gzn_kls,Rękawczyno,1579,,""
Slowikowo_gzn_kls,Słowikowo,1579,,""
Slowikowo_gzn_kls,Słowikowo,1579,,""
Skubarczewo_gzn_kls,Skubarczewo,1579,,""
Galczyno_gzn_kls,Gałczyno,1579,,""
Raczkowo_gzn_kls,Raczkowo,1579,,""
Raczkowo_gzn_kls,Raczkowo,1579,,""
Blizice_gzn_kls,Bliżyce,1579,,""
Glinno_gzn_kls,Glinno,1579,,""
Glinno_gzn_kls,Glinno,1579,,""
Jagniewice_gzn_kls,Jagniewice,1579,,""
Rzegnowo_gzn_kls,Rzegnowo,1579,,""
Kawiory_gzn_kls,Kawiory,1579,,""
Skwieroszewo_gzn_kls,Skwieroszewo,1579,,""
Mnichowo_gzn_kls,Mnichowo,1579,,""
Gnesna_gzn_kls,Gniezno,1579,,""
Pyszczyno_gzn_kls,Pyszczyno,1579,,""
Labiszinek_gzn_kls,Łabiszynek,1579,,""
Wola_gzn_gzn_kls,Wola,1579,,""
Lawiczyn_gzn_kls,Ławiczyn,1579,,""
Piotrowo_gzn_kls,Piotrowo,1579,,""
Jarkuszewo_gzn_kls,Jarkuszewo,1579,,""
Skrzynka_spirituale_gzn_kls,Skrzynka,1579,,""
Lankie_spirituale_gzn_kls,Łąkie,1579,,""
Maczniki_spirituale_gzn_kls,Mączniki,1579,,""
Bojenice_gzn_kls,Bojenice,1579,,""
Bojenice_gzn_kls,Bojenice,1579,,""
Bojenice_gzn_kls,Bojenice,1579,,""
Bojenice_gzn_kls,Bojenice,1579,,""
Bojenice_gzn_kls,Bojenice,1579,,""
Bojenice_gzn_kls,Bojenice,1579,,""
Braciszewo_gzn_kls,Braciszewo,1579,,""
Mieroslawicze_gzn_kls,Mirosławice,1579,,""
Zdziechowa_spirituale_gzn_kls,Zdziechowa,1579,,""
Slawno_spirituale_gzn_kls,Sławno,1579,,""
Zakrzewo_gzn_kls,Zakrzewo,1579,,""
Ujazd_gzn_kls,Ujazd,1579,,""
Glembokie_gzn_kls,Głębokie,1579,,""
Wolanki_gzn_kls,Wolanki,1579,,""
Popkowice_gzn_kls,Popkowice,1579,,""
Witakowice_gzn_kls,Witakowice,1579,,""
Witakowice_gzn_kls,Witakowice,1579,,""
Kamioneczek_gzn_kls,Kamioneczek,1579,,""
Kamioneczek_gzn_kls,Kamioneczek,1579,,""
Skrzetuszewo_gzn_kls,Skrzetuszewo,1579,,""
Myszki_gzn_kls,Myszki,1579,,""
Gorzuchowo_gzn_kls,Gorzuchowo,1579,,""
Gorzuchowo_gzn_kls,Gorzuchowo,1579,,""
Wengorzewo_gzn_kls,Węgorzewo,1579,,""
Brudzewko_gzn_kls,Brudzewko,1579,,""
Sokolniki_skl_gzn_kls,Sokolniki,1579,,""
Sokolniki_skl_gzn_kls,Sokolniki,1579,,""
Sokolniki_skl_gzn_kls,Sokolniki,1579,,""
Mieleszyno_gzn_kls,Mileszyno,1579,,""
Kobelice_gzn_kls,Kobelice,1579,,""
Kobelice_gzn_kls,Kobelice,1579,,""
Przysieka_skl_gzn_kls,Przysieka,1579,,""
Karniszewo_gzn_kls,Karniszewo,1579,,""
Swiatniki_Minor_gzn_kls,Świątniki Małe,1579,,""
Slaboszewo_gzn_kls,Słaboszewo,1579,,""
Krzekotowo_gzn_kls,Krzekotowo,1579,,""
Strzezewo_monialium_gzn_kls,Strzyżewo,1579,,""
Strzezewo_Smikowe_gzn_kls,Strzyżewo Smykowe,1579,,""
Strzezewo_Smikowe_gzn_kls,Strzyżewo Smykowe,1579,,""
Strzezewo_Paszkowe_gzn_kls,Strzyżewo Paszkowe,1579,,""
Strzezewo_Paszkowe_gzn_kls,Strzyżewo Paszkowe,1579,,""
Pisiec_gzn_kls,Piściec,1579,,""
Golabki_gzn_kls,Gołąbki,1579,,""
Jezierzany_str_gzn_kls,Jezierzany,1579,,""
Jastrzembowo_gzn_kls,Jastrzębowo,1579,,""
Jastrzembowo_gzn_kls,Jastrzębowo,1579,,""
Siedlimowo_gzn_kls,Siedlimowo,1579,,""
Rakowo_sdl_gzn_kls,Rakowo,1579,,""
Niziczino_gzn_kls,Nożyczyno,1579,,""
Kozuskowo_gzn_kls,Kożuszkowo,1579,,""
Kozuskowo_gzn_kls,Kożuszkowo,1579,,""
Kozuskowa_Wolia_gzn_kls,Wola Kożuszkowska,1579,,""
Kozuskowa_Wolia_gzn_kls,Wola Kożuszkowska,1579,,""
Dzierzislaw_gzn_kls,Dzierżysław,1579,,""
Skorki_gzn_kls,Skórki,1579,,""
Skulsk_ksw_bkj,Skulsk,1579,,""
Popielewo_sku_gzn_kls,Popielewo,1579,,""
Paniewo_gzn_kls,Paniewo,1579,,""
Buszkowo_gzn_kls,Buszkowo,1579,,""
Buszkowo_gzn_kls,Buszkowo,1579,,""
Kobilanki_gzn_kls,Kobylanki,1579,,""
Mieroslawicze_gzn_kls,Mirosławice,1579,,""
Mieroslawicze_gzn_kls,Mirosławice,1579,,""
Skoki_gzn_kls,Skoki,1579,,""
Czeluscino_gzn_kls,Czeluścino,1579,,""
Czeluscino_gzn_kls,Czeluścino,1579,,""
Czeluscino_gzn_kls,Czeluścino,1579,,""
Czeluscino_gzn_kls,Czeluścino,1579,,""
Czechowo_gzn_kls,Czechowo,1579,,""
Jankowo_jnk_gzn_kls,Jankowo,1579,,""
Jankowo_jnk_gzn_kls,Jankowo,1579,,""
Jankowo_minor_gzn_kls,Jankowo Małe,1579,,""
Welnica_gzn_kls,Wełnica,1579,,""
Janowiec_gzn_kls,Janowiec,1579,,""
Jablkowo_gzn_kls,Jabłkowo,1579,,""
Pomorzanki_gzn_kls,Pomorzanki,1579,,""
Lopienno_gzn_kls,Łopienno,1579,,""
Wilamowo_gzn_kls,Wilamowo,1579,,""
Dobiejewo_gzn_kls,Dobiejewo,1579,,""
Dobiejewo_gzn_kls,Dobiejewo,1579,,""
Miedzychod_gzn_kls,Międzychód,1579,,""
Ostrow_lpn_gzn_kls,Ostrów,1579,,""
Klodzino_gzn_kls,Kłodzino,1579,,""
Golie_gzn_kls,Gole,1579,,""
Raszkowo_gzn_kls,Raszkowo,1579,,""
Chociszewo_gzn_kls,Chociszewo,1579,,""
Czekanowo_gzn_kls,Czekanowo,1579,,""
Roscinno_gzn_kls,Rościnno,1579,,""
Grzybowo_lch_gzn_kls,Grzybowo,1579,,""
Przysieka_lch_gzn_kls,Przysieka,1579,,""
Stare_Gulczewo_gzn_kls,Stare,1579,,""
Lagiewniki_lgw_gzn_kls,Łagiewniki,1579,,""
Rybno_lgw_gzn_kls,Rybno Wielkie,1579,,""
Olexino_gzn_kls,Oleksino,1579,,""
Linowiec_gzn_kls,Linowiec,1579,,""
Osowiec_gzn_kls,Osowiec,1579,,""
Suszewo_gzn_kls,Suszewo,1579,,""
Lubowo_gzn_kls,Łubowo,1579,,""
Lubowo_gzn_kls,Łubowo,1579,,""
Lesniewo_gzn_kls,Leśniewo,1579,,""
Prziborowo_gzn_kls,Przyborowo,1579,,""
Prziborowo_gzn_kls,Przyborowo,1579,,""
Prziborowo_gzn_kls,Przyborowo,1579,,""
Prziborowo_gzn_kls,Przyborowo,1579,,""
Chwalkowo_gzn_kls,Chwałkowo,1579,,""
Lisowo_gzn_kls,Lisowo,1579,,""
Krasny_Dab_gzn_kls,Krasny Dąb,1579,,""
Lubecz_gzn_kls,Lubecz,1579,,""
Galezowo_gzn_kls,Gałęzowo,1579,,""
Galezowo_gzn_kls,Gałęzowo,1579,,""
Czatom_gzn_kls,Czatom,1579,,""
Macierzyno_gzn_kls,Mięcierzyno,1579,,""
Bodzeczino_gzn_kls,Bożęcino,1579,,""
Miescisko_gzn_kls,Mieścisko,1579,,""
Gorzewo_gzn_kls,Gorzewo,1579,,""
Mieloslawice_gzn_kls,Miłosławice,1579,,""
Wiela_Regale_gzn_kls,Wiela,1579,,""
Strzeszkowo_gzn_kls,Strzeszkowo,1579,,""
Padniewo_Panskie_gzn_kls,Padniewo Pańskie,1579,,""
Dabrowka_gzn_kls,Dąbrówka,1579,,""
Jaworowo_gzn_kls,Jaworowo,1579,,""
Marzenino_gzn_kls,Marzenino,1579,,""
Kawieczyno_gzn_kls,Kawieczyno,1579,,""
Sobiesiernie_gzn_kls,Sobiesiernie,1579,,""
Ostrow_mrn_gzn_kls,Ostrów,1579,,""
Szczytniki_mrn_gzn_kls,Szczytniki,1579,,""
Noskowo_gzn_kls,Noskowo,1579,,""
Noskowo_gzn_kls,Noskowo,1579,,""
Modliszewo_gzn_kls,Modliszewo,1579,,""
Modliszewo_gzn_kls,Modliszewo,1579,,""
Modliszewo_minor_gzn_kls,Modliszewo Małe,1579,,""
Mielno_mdl_gzn_kls,Mielno,1579,,""
Nowoszki_gzn_kls,Nowoszki,1579,,""
Przisieka_mdl_gzn_kls,Przysieka,1579,,""
Deblowo_gzn_kls,Dębłowo,1579,,""
Swiatniki_Maior_gzn_kls,Świątniki Wiekie,1579,,""
Niechanowo_gzn_kls,Niechanowo,1579,,""
Mieroszka_gzn_kls,Mieroszka,1579,,""
Nowawies_nch_gzn_kls,Nowa Wieś,1579,,""
Karszewo_gzn_kls,Karszewo,1579,,""
Wengliewo_gzn_kls,Węglewo,1579,,""
Karszewo_gzn_kls,Karszewo,1579,,""
Goczalkowo_gzn_kls,Goczałkowo,1579,,""
Goczalkowo_gzn_kls,Goczałkowo,1579,,""
Mikolajewice_Gorne_gzn_kls,Mokołajewice Górne,1579,,""
Niestronno_gzn_kls,Niestronno,1579,,""
Winiec_gzn_kls,Winiec,1579,,""
Drebno_spirituale_gzn_kls,Drebno,1579,,""
Orchowo_gzn_kls,Orchowo,1579,,""
Myslatkowo_gzn_kls,Myślątkowo,1579,,""
Ostrowite_cap_gzn_kls,Ostrowite Kapitulne,1579,,""
Kampiel_ost_gzn_kls,Kąpiel,1579,,""
Przeczlaw_gzn_kls,Przecław,1579,,""
Siernicze_maior_gzn_kls,Siernicze Wielkie,1579,,""
Siernicze_minor_gzn_kls,Siernicze Małe,1579,,""
Jarotki_gzn_kls,Jarotki,1579,,""
Szyszlowo_gzn_kls,Szyszłowo,1579,,""
Szyszlowo_gzn_kls,Szyszłowo,1579,,""
Szyszlowo_gzn_kls,Szyszłowo,1579,,""
Izdebno_gzn_kls,Izdebno,1579,,""
Ostrowite_ep_gzn_kls,Ostrowite Arcybiskupie,1579,,""
Wierzchowiska_gzn_kls,Wierzchowiska,1579,,""
Wierzchowiska_gzn_kls,Wierzchowiska,1579,,""
Sokolowo_ost_gzn_kls,Sokołowo,1579,,""
Zeleznica_gzn_kls,Żeleźnica,1579,,""
Kinno_gzn_kls,Kinno,1579,,""
Skorzeczino_gzn_kls,Skorzęcino,1579,,""
Jerzykowo_ost_gzn_kls,Jerzykowo,1579,,""
Czwierdzino_gzn_kls,Ćwierdzino,1579,,""
Odrowaz_gzn_kls,Odrowąż,1579,,""
Gorzekowo_gzn_kls,Gorzekowo,1579,,""
Ostrowasz_gzn_kls,Ostrowąż,1579,,""
Ostrowasz_gzn_kls,Ostrowąż,1579,,""
Szyszyno_gzn_kls,Szyszyno,1579,,""
Szyszyno_gzn_kls,Szyszyno,1579,,""
Szyszyno_gzn_kls,Szyszyno,1579,,""
Szyszyno_gzn_kls,Szyszyno,1579,,""
Sarnowo_gzn_kls,Sarnowo,1579,,""
Sarnowo_gzn_kls,Sarnowo,1579,,""
Sarnowo_gzn_kls,Sarnowo,1579,,""
Chomiaza_spirituale_gzn_kls,Chomiąża,1579,,""
Kijowiec_gzn_kls,Kijowiec,1579,,""
Opatowek_gzn_kls,Opatówko,1579,,""
Pobiedziska_gzn_kls,Pobiedziska,1579,,""
Sanniki_gzn_kls,Sanniki,1579,,""
Gorka_gzn_kls,Górka,1579,,""
Gorka_gzn_kls,Górka,1579,,""
Gorka_gzn_kls,Górka,1579,,""
Zbierkowo_gzn_kls,Zbierkowo,1579,,""
Zbierkowo_gzn_kls,Zbierkowo,1579,,""
Wagowo_spirituale_gzn_kls,Wagowo,1579,,""
Pradno_gzn_kls,Prądno,1579,,""
Pradno_gzn_kls,Prądno,1579,,""
Golun_gzn_kls,Gołuń,1579,,""
Pomorzanowice_gzn_kls,Pomarzanowice,1579,,""
Jeziercza_spirituale_gzn_kls,Jeziercza,1579,,""
Pawlowo_pwl_gzn_kls,Pawłowo,1579,,""
Baranowo_gzn_kls,Baranowo,1579,,""
Gorinino_gzn_kls,Gorynino,1579,,""
Gembarzewo_gzn_kls,Gębarzewo,1579,,""
Nidom_gzn_kls,Nidom,1579,,""
Pomorzani_gzn_kls,Pomorzany,1579,,""
Pomorzani_gzn_kls,Pomorzany,1579,,""
Pruscza_gzn_kls,Pruśca,1579,,""
Pruscza_gzn_kls,Pruśca,1579,,""
Pokrzywnica_gzn_kls,Pokrzywnica,1579,,""
Wiatrowo_gzn_kls,Wiatrowo,1579,,""
Podlesie_Koscielne_gzn_kls,Podlesie,1579,,""
Zbietka_gzn_kls,Zbietka,1579,,""
Sarbka_gzn_kls,Sarbka,1579,,""
Rekoiadi_skk_gzn_kls,Rękojady,1579,,""
Rekoiadi_skk_gzn_kls,Rękojady,1579,,""
Trlang_gzn_kls,Trląg,1579,,""
Trlang_gzn_kls,Trląg,1579,,""
Trlang_gzn_kls,Trląg,1579,,""
Korytkowo_gzn_kls,Korytkowo,1579,,""
Broniewice_gzn_kls,Broniewice,1579,,""
Broniewice_gzn_kls,Broniewice,1579,,""
Broniewice_gzn_kls,Broniewice,1579,,""
Broniewice_gzn_kls,Broniewice,1579,,""
Dobieszewice_gzn_kls,Dobieszewice,1579,,""
Dobieszewice_gzn_kls,Dobieszewice,1579,,""
Kolodziejewo_gzn_kls,Kołodziejewo,1579,,""
Kolodziejewo_gzn_kls,Kołodziejewo,1579,,""
Suchodol_gzn_kls,Suchodół,1579,,""
Suchodol_gzn_kls,Suchodół,1579,,""
Suchodol_gzn_kls,Suchodół,1579,,""
Wrzesnia_gzn_kls,Września,1579,,""
Sokolowo_wrs_gzn_kls,Sokołowo,1579,,""
Guthowo_nowe_gzn_kls,Nowe Gutowo,1579,,""
Schlomowo_gzn_kls,Słomowo,1579,,""
Wilczyno_gzn_kls,Wilczyno,1579,,""
Wilczyna_gora_gzn_kls,Wilczyna Góra,1579,,""
Wilczyna_gora_gzn_kls,Wilczyna Góra,1579,,""
Dembowiec_gzn_kls,Dębowiec,1579,,""
Dembowiec_gzn_kls,Dębowiec,1579,,""
Kownaty_gzn_kls,Kownaty,1579,,""
Marszewo_gzn_kls,Marszewo,1579,,""
Marszewo_gzn_kls,Marszewo,1579,,""
Rybitwy_gzn_kls,Rybitwy,1579,,""
Gwiazdowo_wng_gzn_kls,Gwiazdowo,1579,,""
Latalice_gzn_kls,Latalice,1579,,""
Seroczino_gzn_kls,Seroczyno,1579,,""
Padarzewo_gzn_kls,Podarzewo,1579,,""
Witkowo_gzn_kls,Witkowo,1579,,""
Chlandowo_gzn_kls,Chłądowo,1579,,""
Malienino_gzn_kls,Malenino,1579,,""
Mokownica_gzn_kls,Mąkownica,1579,,""
Malachowo_Kempicz_gzn_kls,Małachowo Kępice,1579,,""
Malachowo_Szambrowicz_gzn_kls,Małachowo Samborowice,1579,,""
Malachowo_Szambrowicz_gzn_kls,Małachowo Samborowice,1579,,""
Malachowo_Szambrowicz_gzn_kls,Małachowo Samborowice,1579,,""
Malachowo_Szambrowicz_gzn_kls,Małachowo Samborowice,1579,,""
Malachowo_Wierzbieczicz_gzn_kls,Małachowo Wierzbięcice,1579,,""
Malachowo_Wierzbieczicz_gzn_kls,Małachowo Wierzbięcice,1579,,""
Malachowo_Wierzbieczicz_gzn_kls,Małachowo Wierzbięcice,1579,,""
Malachowo_Wierzbieczicz_gzn_kls,Małachowo Wierzbięcice,1579,,""
Malachowo_Wierzbieczicz_gzn_kls,Małachowo Wierzbięcice,1579,,""
Malachowo_zlich_Miesicz_gzn_kls,Małachowo Złych Mięsic,1579,,""
Malachowo_zlich_Miesicz_gzn_kls,Małachowo Złych Mięsic,1579,,""
Malachowo_zlich_Miesicz_gzn_kls,Małachowo Złych Mięsic,1579,,""
Malachowo_zlich_Miesicz_gzn_kls,Małachowo Złych Mięsic,1579,,""
Kolaczkowo_gzn_kls,Kołaczkowo,1579,,""
Kolaczkowo_gzn_kls,Kołaczkowo,1579,,""
Kolaczkowo_gzn_kls,Kołaczkowo,1579,,""
Wronczyno_gzn_kls,Wronczyno,1579,,""
Wronczyno_gzn_kls,Wronczyno,1579,,""
Girzino_gzn_kls,Gierzyno,1579,,""
Kowalskie_gzn_kls,Kowalskie,1579,,""
Kolatha_gzn_kls,Kołata,1579,,""
Irzykowo_wrn_gzn_kls,Irzykowo,1579,,""
Bednary_gzn_kls,Bednary,1579,,""
Wysoka_gzn_kls,Wysoka,1579,,""
Bednary_gzn_kls,Bednary,1579,,""
Bednary_gzn_kls,Bednary,1579,,""
Lagiewniki_wrn_gzn_kls,Łagiewniki,1579,,""
Krzyslice_gzn_kls,Krzyślice,1579,,""
Zlotniki_gzn_kls,Złotniki,1579,,""
Waliszewo_gzn_kls,Waliszewo,1579,,""
Jemiolowice_gzn_kls,Jemiołowice,1579,,""
Jemiolowice_gzn_kls,Jemiołowice,1579,,""
Dziecmarki_gzn_kls,Dziećmiarki,1579,,""
Jezierzany_wls_gzn_kls,Jezierzany,1579,,""
Komorowo_wls_gzn_kls,Komorowo,1579,,""
Zwanowo_gzn_kls,Zwanowo,1579,,""
Pawlowo_zwn_gzn_kls,Pawłowo,1579,,""
Pawlowo_zwn_gzn_kls,Pawłowo,1579,,""
Zydowo_gzn_kls,Żydowo,1579,,""
Zydowo_gzn_kls,Żydowo,1579,,""
Zlodkowo_gzn_kls,Złotkowo,1579,,""
Denkowo_gzn_kls,Denkowo,1579,,""
Otoczna_gzn_kls,Otoczna,1579,,""
Sandziwojewo_gzn_kls,Sędziwojewo,1579,,""
Stanislawowo_gzn_kls,Stanisławowo,1579,,""
Lengowo_gzn_kls,Łęgowo,1579,,""
Ochodza_gzn_kls,Ochodza,1579,,""
Laziska_gzn_kls,Łaziska,1579,,""
Sienno_leg_gzn_kls,Sienno,1579,,""
Wieczanowo_gzn_kls,Wiecanowo,1579,,""
Olsza_gzn_kls,Olsza,1579,,""
Chelpsko_gzn_kls,Chełbsko,1579,,""
Strzelce_gzn_kls,Strzelce,1579,,""
Wszedzim_gzn_kls,Wszędzień,1579,,""
Izdby_gzn_kls,Izdby,1579,,""
Zabno_gzn_kls,Żabno,1579,,""
Bystrzyca_gzn_kls,Bystrzyca,1579,,""
Padniewo_Ksieze_gzn_kls,Padniewo Księże,1579,,""
Wojucino_gzn_kls,Wójcino,1579,,""
