name,table,community,community_code,land,table_title,table_abbr,voivodeship,index,potential,year,value,villages_value,near_value,geometry
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1745,3100,0,0,1885272.47259427|6874565.89600669
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1747,4292,0,0,1885272.47259427|6874565.89600669
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1748,3110,0,0,1885272.47259427|6874565.89600669
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1749,3064,0,0,1885272.47259427|6874565.89600669
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1751,4616,0,0,1885272.47259427|6874565.89600669
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1753,3118,0,0,1885272.47259427|6874565.89600669
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1754,2720,0,0,1885272.47259427|6874565.89600669
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1755,3528,0,0,1885272.47259427|6874565.89600669
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1756,3623,0,0,1885272.47259427|6874565.89600669
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1758,3485,0,0,1885272.47259427|6874565.89600669
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1760,3521,0,0,1885272.47259427|6874565.89600669
poznan,0100,poznan,pznn,Autonomous,Exterritorial urban communities ,ext,pzn,pzn_pznn,3417,1761,3417,0,0,1885272.47259427|6874565.89600669
wysokie_mazowieckie,0100,ciechanowiec,cchnwc,Autonomous,Exterritorial urban communities ,ext,maz,maz_wysk_mzwck,280,1729,100,179,0,2503027.57394815|6968722.27383248
wysokie_mazowieckie,0100,ciechanowiec,cchnwc,Autonomous,Exterritorial urban communities ,ext,maz,maz_wysk_mzwck,280,1733,110,108,0,2503027.57394815|6968722.27383248
wysokie_mazowieckie,0100,ciechanowiec,cchnwc,Autonomous,Exterritorial urban communities ,ext,maz,maz_wysk_mzwck,280,1734,160,83,0,2503027.57394815|6968722.27383248
wysokie_mazowieckie,0100,ciechanowiec,cchnwc,Autonomous,Exterritorial urban communities ,ext,maz,maz_wysk_mzwck,280,1735,170,65,0,2503027.57394815|6968722.27383248
wysokie_mazowieckie,0100,ciechanowiec,cchnwc,Autonomous,Exterritorial urban communities ,ext,maz,maz_wysk_mzwck,280,1737,170,89,0,2503027.57394815|6968722.27383248
wysokie_mazowieckie,0100,ciechanowiec,cchnwc,Autonomous,Exterritorial urban communities ,ext,maz,maz_wysk_mzwck,280,1739,170,124,0,2503027.57394815|6968722.27383248
wysokie_mazowieckie,0100,ciechanowiec,cchnwc,Autonomous,Exterritorial urban communities ,ext,maz,maz_wysk_mzwck,280,1741,200,159,0,2503027.57394815|6968722.27383248
wysokie_mazowieckie,0100,ciechanowiec,cchnwc,Autonomous,Exterritorial urban communities ,ext,maz,maz_wysk_mzwck,280,1749,280,165,0,2503027.57394815|6968722.27383248
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1717,2888,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1718,2886,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1719,1801,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1720,2469,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1721,2139,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1722,2112,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1723,1368,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1724,1871,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1733,1683,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1734,1686,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1735,1560,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1736,1560,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1737,1628,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1738,1671,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1739,1622,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1741,1279,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1742,818,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1743,1638,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1744,1728,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1745,2068,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1746,2068,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1747,1968,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1748,2008,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1749,1743,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1751,2883,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1752,1153,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1753,1172,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1754,1200,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1755,2874,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1756,1563,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1757,1408,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1758,2145,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1760,1542,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1761,1225,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1762,1677,0,0,2534974.15061266|6408841.24330848
przemysl,0100,przemysl,przmysl,Autonomous,Exterritorial urban communities ,ext,rus,rus_przmysl,2000,1763,2000,0,0,2534974.15061266|6408841.24330848
siemiatycze,0100,siemiatycze,smtycz,Autonomous,Exterritorial urban communities ,ext,pdl,pdl_smtycz,0,1736,800,0,0,2545058.99622533|6877724.33632693
koscielna_nur,0100,ciechanowiec,cchnwc,Autonomous,Exterritorial urban communities ,ext,maz,maz_kscln_nr,40,1732,50,0,0,"[2489112.3759931875, 6974827.587943699]"
koscielna_nur,0100,ciechanowiec,cchnwc,Autonomous,Exterritorial urban communities ,ext,maz,maz_kscln_nr,40,1739,40,0,0,"[2489112.3759931875, 6974827.587943699]"
miedzyrzecz_korecki,0100,miedzyrzecz_korecki,mdzyrzczkrck,Autonomous,Exterritorial urban communities ,ext,wol,wol_mdzyrzcz_krck,0,1757,2400,0,0,2990423.59585596|6559717.46932896
glusk,0100,lublin,lbln,Autonomous,Exterritorial urban communities ,ext,lbl,lbl_glsk,700,1738,800,0,0,2516139.73804764|6654403.57933031
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1734,50,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1736,50,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1737,52,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1738,75,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1741,80,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1743,154,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1744,154,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1745,84,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1746,154,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1747,100,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1748,125,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1749,130,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1751,138,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1752,145,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1753,135,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1754,136,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1755,140,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1757,142,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1758,144,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1760,172,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1761,179,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1762,179,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1763,180,0,0,2084478.65716594|7110016.12545619
bachtyn,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bchtyn,180,1764,180,0,0,2084478.65716594|7110016.12545619
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1721,300,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1722,150,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1729,272,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1734,275,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1736,150,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1737,140,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1738,240,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1741,140,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1743,142,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1744,208,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1745,170,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1746,170,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1747,120,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1748,121,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1749,132,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1751,200,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1752,217,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1753,318,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1754,280,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1755,300,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1757,224,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1758,200,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1761,200,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1762,200,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1763,195,0,0,2967839.75729961|6254199.91905633
balin,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_bln,230,1764,230,0,0,2967839.75729961|6254199.91905633
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1722,650,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1723,731,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1724,780,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1725,1163,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1726,1050,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1727,1340,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1728,780,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1732,1136,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1738,531,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1741,1404,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1744,580,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1745,1300,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1746,1194,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1747,1194,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1748,1550,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1749,1492,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1751,812,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1753,1400,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1754,1412,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1755,1460,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1758,1268,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1760,1560,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1761,1580,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1762,1550,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1763,1500,0,0,3082151.92854975|6288376.9253962
bar,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_br,1710,1764,1710,0,0,3082151.92854975|6288376.9253962
bilcze,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_blcz,100,1721,170,0,0,2880646.62423069|6235266.36614631
bilcze,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_blcz,100,1723,124,0,0,2880646.62423069|6235266.36614631
bilcze,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_blcz,100,1724,168,0,0,2880646.62423069|6235266.36614631
bilcze,1000,podolia,pdl,Podolia,Podolia Voivodeships of Podolia and Bracław,podolia,pod,pod_blcz,100,1725,140,0,0,2880646.62423069|6235266.36614631
